name,datetime,tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,preciptype,windspeed,sealevelpressure,uvindex
sao paulo,2022-06-05,73.4,55.5,62.1,79.1,0,0,0,,11.2,1022.2,5
sao paulo,2022-06-06,75.2,55.4,64.2,74.3,0,0,0,,9.7,1018.6,4
sao paulo,2022-06-07,75.5,57.6,64.7,77.9,0.236,100,4.17,rain,12.7,1016.1,4
sao paulo,2022-06-08,63.6,60,61.6,91.7,0.118,100,4.17,rain,8,1017.1,1
sao paulo,2022-06-09,67.3,57.3,62.4,86.5,0.197,100,4.17,rain,6.5,1018.8,2
sao paulo,2022-06-10,69,60,64.3,82.7,0,0,0,,13,1017.8,3
sao paulo,2022-06-11,61.8,56.2,58.1,86.3,0,0,0,,9,1019.5,2
sao paulo,2022-06-12,63.8,48.9,55.5,64.5,0.004,100,4.17,rain,7.9,1020,4
sao paulo,2022-06-13,63.6,42.5,53.1,67.8,0,0,0,,10.5,1023.7,5
sao paulo,2022-06-14,62.7,48.2,55,80.3,0,0,0,,11,1023.9,6
sao paulo,2022-06-15,65,51.8,57.8,78.4,0,0,0,,8.7,1022.9,4
sao paulo,2022-06-16,76.8,49.7,61.4,68.3,0,0,0,,4.7,1020.4,5
sao paulo,2022-06-17,78,50.5,65.4,56.1,0,0,0,,15.7,1015.7,5
sao paulo,2022-06-18,68.1,55.4,60.6,80.6,0.039,100,4.17,rain,18.3,1019.3,1
sao paulo,2022-06-19,62.2,53.7,56.7,87.9,0,0,0,,10,1023.2,2
sao paulo,2022-06-20,70.6,57.3,61.8,79.5,0,0,0,,10.2,1021.8,3
sao paulo,2022-06-21,78,57.2,65.2,76.1,0,0,0,,9.4,1020.5,5
sao paulo,2022-06-22,78.1,57.9,68.6,60.5,0,0,0,,12,1019.2,5
sao paulo,2022-06-23,80.7,56.6,68.7,54.9,0,0,0,,8.3,1020.8,5
sao paulo,2022-06-24,80.5,53,66.9,60.9,0,0,0,,5.1,1021.5,5
sao paulo,2022-06-25,72.6,54.8,62.3,77.2,0,0,0,,13.8,1023.1,5
sao paulo,2022-06-26,63.6,57.1,58.8,82.8,0.004,100,4.17,rain,12.2,1023.6,3
sao paulo,2022-06-27,63.3,55.4,58.6,78.5,0,0,0,,9.9,1022.7,3
sao paulo,2022-06-28,75.2,52.5,62.1,72.2,0,0,0,,11.1,1020.4,5
sao paulo,2022-06-29,75.9,54.9,66.3,62.1,0,0,0,,21.3,1017.8,4
sao paulo,2022-06-30,73.4,53.3,62.5,71.6,0,0,0,,11.8,1020,5
sao paulo,2022-07-01,72.3,51.8,60.9,75.9,0,0,0,,8.2,1021.2,5
sao paulo,2022-07-02,80.6,54.1,67.3,61.3,0,0,0,,11.6,1021.8,5
sao paulo,2022-07-03,80.6,57.6,68.5,58.9,0,0,0,,8,1025,5
sao paulo,2022-07-04,78.8,56.3,68,55,0,0,0,,7.4,1023.6,5
sao paulo,2022-07-05,77,53.8,66,54.2,0,0,0,,11.2,1022,5
sao paulo,2022-07-06,75.9,52,64.9,57.3,0,0,0,,10.2,1021.1,4
sao paulo,2022-07-07,78.8,59.1,67.4,50,0,0,0,,15.4,1021.6,5
sao paulo,2022-07-08,77,56.3,66.6,58.4,0,0,0,,8.8,1024.9,4
sao paulo,2022-07-09,75.2,56.4,63.4,71.6,0,0,0,,9.6,1025.1,5
sao paulo,2022-07-10,77,56.1,65,65.2,0,0,0,,11.4,1022.1,5
sao paulo,2022-07-11,76,55.6,68.1,50.9,0,0,0,,14.5,1017.7,5
sao paulo,2022-07-12,77.8,61.8,69.5,51.6,0,0,0,,16.1,1018,6
sao paulo,2022-07-13,63.7,58.3,60.4,83.5,0,0,0,,10.2,1023.4,2
sao paulo,2022-07-14,77,59,66.8,70.2,0,0,0,,11.9,1021.3,4
sao paulo,2022-07-15,79.8,57.4,69.1,57.3,0,0,0,,13.7,1018.1,5
sao paulo,2022-07-16,81.4,59.1,72,50.4,0,0,0,,16.1,1017.1,4
sao paulo,2022-07-17,79.9,60.8,69.7,60.4,0,0,0,,13.6,1021.3,4
sao paulo,2022-07-18,71.9,60.8,64,84.4,0,0,0,,11.3,1025.4,4
sao paulo,2022-07-19,79.8,59.1,66.7,78.8,0,0,0,,10,1024.9,5
sao paulo,2022-07-20,70.9,60.8,64.1,80.6,0,0,0,,10.7,1023.9,5
sao paulo,2022-07-21,77,59.8,66.1,68.5,0,0,0,,9.3,1021.5,5
sao paulo,2022-07-22,79.5,55.8,67.2,56.9,0,0,0,,7.7,1020.7,5
sao paulo,2022-07-23,80.6,53.8,66.7,52.6,0,0,0,,7.5,1020.8,5
sao paulo,2022-07-24,77.8,54.8,66.7,53.7,0,0,0,,7.8,1021.9,5
sao paulo,2022-07-25,79.6,56.6,67.7,56.9,0,0,0,,8.5,1022.5,4
sao paulo,2022-07-26,73.7,57.9,64.3,72.2,0,0,0,,11.8,1023.1,5
sao paulo,2022-07-27,75.2,58.9,64.7,77,0,0,0,,8.3,1021.6,7
sao paulo,2022-07-28,78.9,56.6,69.1,59.1,0,0,0,,16.1,1016.4,4
sao paulo,2022-07-29,69.4,52.5,62.8,69.7,0.276,100,4.17,rain,11.9,1015,2
sao paulo,2022-07-30,62.6,51.6,55.4,77.7,0,0,0,,10.7,1019.9,4
sao paulo,2022-07-31,71.6,51.8,58.4,71.8,0,0,0,,9.8,1021.3,5
sao paulo,2022-08-01,79.8,51.7,62.3,74.5,0,0,0,,13.9,1019.9,5
sao paulo,2022-08-02,78.8,52.3,66.4,59.5,0,0,0,,7.7,1020.4,5
sao paulo,2022-08-03,75.2,52.5,63.6,71.6,0,0,0,,10.2,1020.2,5
sao paulo,2022-08-04,83.2,57.2,68.9,61.6,0,0,0,,11.6,1016.5,5
sao paulo,2022-08-05,79.8,57.1,66.2,64.6,0.354,100,4.17,rain,13.3,1016.6,4
sao paulo,2022-08-06,63.7,55.5,59.1,86.9,0,0,0,,12.3,1019.9,2
sao paulo,2022-08-07,66.2,59.1,62.3,87.7,0,0,0,,8.4,1018.3,1
sao paulo,2022-08-08,68.1,59,63,88.3,0.039,100,4.17,rain,11.9,1019.5,3
sao paulo,2022-08-09,65.4,59.1,62,91.6,0.039,100,4.17,rain,7.8,1019.9,2
sao paulo,2022-08-10,62.7,50.8,58.9,75.5,0.008,100,8.33,rain,22.1,1015.2,5
sao paulo,2022-08-11,60.7,50.1,55,85.2,0.059,100,8.33,rain,19.6,1022.4,4
sao paulo,2022-08-12,66.2,53.6,58.5,80.2,0,0,0,,12.4,1025.2,5
sao paulo,2022-08-13,77,53.6,61.7,72.7,0,0,0,,11.6,1024.2,6
sao paulo,2022-08-14,79.8,55.1,66.6,59.5,0,0,0,,9.7,1021.8,6
sao paulo,2022-08-15,81.2,57.9,69.1,49.3,0,0,0,,9.2,1017.5,8
sao paulo,2022-08-16,84.1,61.2,70.3,48.1,0,0,0,,12.3,1016.1,5
sao paulo,2022-08-17,73.4,59,65.6,70.5,0,0,0,,9,1017.1,4
sao paulo,2022-08-18,81.9,61.3,70.6,56.5,0,0,0,,14.7,1014.8,4
sao paulo,2022-08-19,66.1,47.4,50.8,85.8,0.059,100,8.33,rain,18,1027.5,1
sao paulo,2022-08-20,56.4,46.5,52,82.2,0,0,0,,15.8,1029.7,2
sao paulo,2022-08-21,62.9,51.8,56.5,76.8,0,0,0,,12.8,1027.6,6
sao paulo,2022-08-22,66.1,54.3,58,76.9,0,0,0,,11.8,1025.5,6
sao paulo,2022-08-23,70.7,55.4,60.6,76.9,0,0,0,,12.2,1025.3,6
sao paulo,2022-08-24,73.7,57.3,63.5,76.8,0,0,0,,10.3,1024.4,6
sao paulo,2022-08-25,76.9,60.8,65.4,78.3,0,0,0,,10.3,1023.4,6
sao paulo,2022-08-26,79.8,59.1,68.8,64.7,0,0,0,,7.7,1021.8,6
sao paulo,2022-08-27,82.4,59.4,71.4,51.3,0,0,0,,8.5,1019.5,6
sao paulo,2022-08-28,83.1,59,66.1,67.5,0.02,100,4.17,rain,16.1,1021.6,8
sao paulo,2022-08-29,59,50,53.8,87.6,0.039,100,4.17,rain,16.3,1027.6,4
sao paulo,2022-08-30,59.9,50,53.9,82.3,0,0,0,,15,1027.8,4
sao paulo,2022-08-31,68.2,50.2,56.8,73.4,0,0,0,,12.4,1025.2,7
sao paulo,2022-09-01,78.8,51.7,62.6,59.7,0,0,0,,9.9,1020.9,6
sao paulo,2022-09-02,84.3,52,67.6,48.3,0,0,0,,11.8,1019.2,6
sao paulo,2022-09-03,69.1,53.6,61.2,79.4,0.039,100,4.17,rain,15.8,1021.2,5
sao paulo,2022-09-04,56.4,50,53,88.4,0.157,100,4.17,rain,14.7,1025.5,4
sao paulo,2022-09-05,62.9,53.6,56.9,83,0,0,0,,13.1,1026.1,3
sao paulo,2022-09-06,70.8,55.6,60.2,85.9,0,0,0,,14.2,1025.9,5
sao paulo,2022-09-07,64.5,57.2,60.5,89.7,0.354,100,8.33,rain,8.3,1021.6,2
sao paulo,2022-09-08,84.2,55.9,69.6,59.8,0,0,0,,9.5,1017.3,5
sao paulo,2022-09-09,90.4,64.1,76.9,46.4,0,0,0,,12.2,1017.6,6
sao paulo,2022-09-10,86,58.2,69.9,62.7,0,0,0,,14.3,1018.6,6
sao paulo,2022-09-11,57.5,51.9,55,88.5,0,0,0,,14.6,1021.7,2
sao paulo,2022-09-12,61.9,53.7,58.6,90.4,0.039,100,4.17,rain,11.9,1018.8,2
sao paulo,2022-09-13,77,60.7,66.7,82,0.004,100,4.17,rain,8.3,1015.6,5
sao paulo,2022-09-14,66.1,58.9,61.8,94.5,0.079,100,4.17,rain,11.9,1019,2
sao paulo,2022-09-15,60,55.5,58,93.7,0,0,0,,10.2,1021.5,1
sao paulo,2022-09-16,60,54.6,56.5,91.3,0.008,100,8.33,rain,13.3,1023.1,2
sao paulo,2022-09-17,62.6,52.8,56,77.1,0,0,0,,16.8,1023.4,6
sao paulo,2022-09-18,68.3,49.1,58,71.9,0,0,0,,14.6,1021,7
sao paulo,2022-09-19,78.9,53.6,62,74.3,0,0,0,,12.4,1017.2,6
sao paulo,2022-09-20,79.9,57.2,67,78.7,0.079,100,4.17,rain,13.4,1014.6,5
sao paulo,2022-09-21,73.4,59,62.8,83.1,0.004,100,4.17,rain,11.2,1014.8,5
sao paulo,2022-09-22,74.9,59.1,66.4,86.2,0,0,0,,14.1,1012.5,3
sao paulo,2022-09-23,73.4,51.8,62.2,65,0,0,0,,13.5,1016.6,7
sao paulo,2022-09-24,66.5,49.5,56.9,67.9,0,0,0,,12.7,1021.4,7
sao paulo,2022-09-25,70.1,54.2,59.1,81.3,0,0,0,,12.9,1020.4,6
sao paulo,2022-09-26,62.6,57.3,60.2,96.7,0,0,0,,12.5,1020.6,2
sao paulo,2022-09-27,77,58.8,64,87.2,0.004,100,4.17,rain,9.1,1018.9,5
sao paulo,2022-09-28,62.6,55.4,58.8,95.7,0,0,0,,11.7,1021.3,1
sao paulo,2022-09-29,60,53.7,56.5,93.9,0,0,0,,15.7,1022.7,2
sao paulo,2022-09-30,64.3,53.7,59,92,0,0,0,,11.3,1022.2,3
sao paulo,2022-10-01,71.6,59.1,64,89.7,0,0,0,,9.4,1020.1,4
sao paulo,2022-10-02,70.8,59,63.3,82.8,0,0,0,,11.8,1020.2,7
sao paulo,2022-10-03,70.1,58.9,62.4,85.6,0,0,0,,11.9,1018,6
sao paulo,2022-10-04,67.3,59,62.2,88.5,0,0,0,,10.9,1016.3,3
sao paulo,2022-10-05,77,59,64.6,82.8,0,0,0,,13.2,1017.7,7
sao paulo,2022-10-06,87.8,60.8,73,68.2,0.028,100,4.17,rain,12.8,1014.3,7
sao paulo,2022-10-07,76.3,63.4,69.9,71.7,0.366,100,4.17,rain,18.2,1012.3,6
sao paulo,2022-10-08,79.7,60.8,68.6,68.3,0,0,0,,7.4,1015.3,7
sao paulo,2022-10-09,83,61.6,68.5,80.8,0.669,100,4.17,rain,13.2,1017.8,6
sao paulo,2022-10-10,68,62.6,64.8,93.9,0.079,100,4.17,rain,8.6,1022.6,1
sao paulo,2022-10-11,78.8,62.7,70.6,85.1,0,0,0,,9.2,1020.3,4
sao paulo,2022-10-12,78.1,60.9,68.2,81.9,0,0,0,,13.2,1019.7,6
sao paulo,2022-10-13,86.7,64.3,71.2,71.3,0,0,0,,12.2,1019.8,6
sao paulo,2022-10-14,73.7,62.6,66.2,84.8,0.024,100,4.17,rain,14.6,1022.9,5
sao paulo,2022-10-15,71.9,62.7,65.9,89.6,0.032,100,8.33,rain,12.7,1024.7,4
sao paulo,2022-10-16,78.8,62.5,68,81.1,0,0,0,,10.3,1019.4,7
sao paulo,2022-10-17,78.1,61.2,67.6,82.3,0.004,100,4.17,rain,13.2,1018.3,6
sao paulo,2022-10-18,66.5,62.7,64.2,91.3,0.157,100,8.33,rain,10,1021.4,2
