name,datetime,tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,preciptype,windspeed,sealevelpressure,uvindex
sao paulo,2020-11-02,67.2,53.7,59.3,70.4,0,0,0,,14.6,1017.7,9
sao paulo,2020-11-03,69,53.5,61.1,68.7,0,0,0,,14.3,1016.9,7
sao paulo,2020-11-04,72.6,55.3,62.5,71.8,0,0,0,,13.8,1017.8,9
sao paulo,2020-11-05,69.3,57.2,61.5,77.2,0,0,0,,11.2,1016.6,7
sao paulo,2020-11-06,73.7,55.3,63.2,68.1,0,0,0,,13.3,1018.5,8
sao paulo,2020-11-07,80.9,55.5,65.6,68.2,0,0,0,,12.9,1020.5,8
sao paulo,2020-11-08,86,57.3,69,62.4,0,0,0,,9.5,1019.6,8
sao paulo,2020-11-09,81.7,60.7,69.6,73.2,0,0,0,,14.8,1018.2,8
sao paulo,2020-11-10,82.4,66.2,71.3,76.8,0.039,100,4.17,rain,13.7,1017.5,6
sao paulo,2020-11-11,84.2,66.1,71.7,75.9,0.748,100,4.17,rain,14.6,1016,9
sao paulo,2020-11-12,78.8,66.1,70.8,77.1,0.118,100,4.17,rain,10.9,1014.6,5
sao paulo,2020-11-13,82.4,66.1,71.4,78.1,0.079,100,4.17,rain,11.2,1014.1,7
sao paulo,2020-11-14,84.2,67.9,73.2,73.2,0,0,0,,11.2,1014.3,9
sao paulo,2020-11-15,88.6,69.7,78.2,62,0,0,0,,11.4,1014.1,9
sao paulo,2020-11-16,84.2,68.1,77.5,62.8,0,0,0,,15.7,1011.8,8
sao paulo,2020-11-17,76.9,64.5,69.7,80,0.118,100,4.17,rain,12.8,1011.7,4
sao paulo,2020-11-18,66.5,60.8,63,83.8,0.472,100,12.5,rain,14.5,1013.6,5
sao paulo,2020-11-19,68.2,58.2,62.6,84.9,0,0,0,,14.1,1013.2,3
sao paulo,2020-11-20,70.8,57.1,62.6,73.2,0.039,100,4.17,rain,14.1,1016.5,8
sao paulo,2020-11-21,73.7,55.4,65,69,0,0,0,,14.3,1017.5,9
sao paulo,2020-11-22,75.5,59,66.6,70.8,0,0,0,,15.2,1020.1,7
sao paulo,2020-11-23,76.2,60.7,67.7,69.3,0,0,0,,14.8,1021.8,7
sao paulo,2020-11-24,81.6,64.4,70.5,69.2,0,0,0,,13.9,1022.2,9
sao paulo,2020-11-25,85.5,66.1,75.1,59.2,0,0,0,,12.2,1019.7,9
sao paulo,2020-11-26,88.8,69.7,76.1,57.4,0,0,0,,11.3,1018.1,9
sao paulo,2020-11-27,85.2,66.6,74.6,62.8,0,0,0,,17,1019.4,8
sao paulo,2020-11-28,87.8,66.2,74,65.9,0,0,0,,13.3,1020.7,9
sao paulo,2020-11-29,87,68,76.4,61,0.118,100,4.17,rain,14.6,1018.3,9
sao paulo,2020-11-30,87.8,68.1,75.1,69.6,0.157,100,8.33,rain,11.5,1016.8,8
sao paulo,2020-12-01,80.8,68,72.7,76.3,0.551,100,8.33,rain,12.4,1016.6,7
sao paulo,2020-12-02,83.4,67.9,73.4,74.5,0,0,0,,11.9,1015.5,6
sao paulo,2020-12-03,86.3,69.7,76.6,64.6,0,0,0,,16.2,1013.4,7
sao paulo,2020-12-04,84.5,69.7,74.8,68.6,0,0,0,,16.5,1016.7,9
sao paulo,2020-12-05,75.5,67.2,70.1,78.9,0,0,0,,15.9,1019,5
sao paulo,2020-12-06,76.2,64.4,68.3,81.5,0.039,100,4.17,rain,12.6,1017,6
sao paulo,2020-12-07,77.2,66.2,70.2,81.1,0.079,100,4.17,rain,11.3,1015.7,5
sao paulo,2020-12-08,80.6,67,71.3,80.5,0.157,100,4.17,rain,17.5,1015,6
sao paulo,2020-12-09,79.9,64.4,70.9,72.8,0,0,0,,15.5,1015.9,9
sao paulo,2020-12-10,79.1,64.5,71.1,69.4,0,0,0,,14,1016.1,8
sao paulo,2020-12-11,79.8,67.8,72.4,70.6,0.354,100,4.17,rain,12.1,1016.3,7
sao paulo,2020-12-12,82.4,67.9,74.4,68.1,0,0,0,,12.8,1016.6,8
sao paulo,2020-12-13,83.2,69.7,75.2,72.1,0.039,100,4.17,rain,17.1,1015.9,8
sao paulo,2020-12-14,84.3,66.2,75.9,66.7,0,0,0,,16.2,1014.5,9
sao paulo,2020-12-15,86.8,68.1,75.5,70.6,0.866,100,8.33,rain,11.5,1014.1,7
sao paulo,2020-12-16,86.1,67.7,74.4,74.1,0.315,100,4.17,rain,15.9,1015.6,8
sao paulo,2020-12-17,85.2,67.9,74.5,71.5,0.039,100,4.17,rain,11,1015.8,8
sao paulo,2020-12-18,84.5,68.1,74,73.8,0.039,100,4.17,rain,12.2,1013.8,9
sao paulo,2020-12-19,88.8,68.7,77.6,68.3,0,0,0,,20.9,1012.1,9
sao paulo,2020-12-20,88.9,69.7,75.9,70.5,0,0,0,,12.1,1013.5,9
sao paulo,2020-12-21,87.8,69.9,75.7,74.9,0.078,100,8.33,rain,14,1014.4,9
sao paulo,2020-12-22,72.7,64.4,69.1,83.1,0,0,0,,15.8,1016.3,2
sao paulo,2020-12-23,74.4,64.4,68,74.8,0,0,0,,14.8,1016.5,5
sao paulo,2020-12-24,74.4,64.4,68.1,74,0,0,0,,15.7,1016.7,6
sao paulo,2020-12-25,73.7,60.7,66.4,77.1,0,0,0,,15.2,1015.9,5
sao paulo,2020-12-26,76.2,60.7,67.8,77.6,0,0,0,,13.6,1015.1,6
sao paulo,2020-12-27,76.1,66.2,69.9,80.8,0.473,100,12.5,rain,10.9,1016.9,8
sao paulo,2020-12-28,78.8,65.4,71.9,74.7,0.039,100,4.17,rain,11.2,1017.6,9
sao paulo,2020-12-29,83,67.8,73.2,73.5,1.181,100,4.17,rain,14.3,1015.2,7
sao paulo,2020-12-30,86,67.9,76.4,63.3,0.157,100,4.17,rain,16.1,1013.6,9
sao paulo,2020-12-31,82.2,68.1,74.3,71.4,0.157,100,4.17,rain,18.1,1015.2,8
