datetime,tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,preciptype,windspeed,sealevelpressure,uvindex,name
2010-01-01,75.0,68.0,70.9,89.8,0.157,100,8.33,rain,10.8,1014.2,8.0,sao paulo
2010-01-02,82.2,68.0,72.4,88.6,2.363,100,12.5,rain,7.9,1016.4,8.0,sao paulo
2010-01-03,84.6,71.3,76.1,81.0,0.0,0,0.0,,12.4,1018.3,8.0,sao paulo
2010-01-04,87.7,71.2,75.9,77.7,0.78,100,8.33,rain,12.4,1018.1,5.0,sao paulo
2010-01-05,87.8,69.8,77.0,76.6,0.709,100,4.17,rain,11.2,1015.0,6.0,sao paulo
2010-01-06,84.3,69.7,74.5,77.6,0.039,100,4.17,rain,12.4,1012.6,6.0,sao paulo
2010-01-07,82.4,69.8,74.6,81.5,0.0,0,0.0,,9.6,1013.7,4.0,sao paulo
2010-01-08,81.6,71.5,73.8,86.2,1.059,100,8.33,rain,8.3,1016.1,4.0,sao paulo
2010-01-09,88.7,69.7,76.4,77.7,1.22,100,4.17,rain,10.1,1016.5,8.0,sao paulo
2010-01-10,89.6,73.2,80.1,67.1,0.0,0,0.0,,12.5,1015.3,5.0,sao paulo
2010-01-11,87.6,66.2,77.5,71.2,1.728,100,4.17,rain,12.6,1015.0,8.0,sao paulo
2010-01-12,86.9,69.5,77.8,66.0,0.0,0,0.0,,11.0,1014.8,6.0,sao paulo
2010-01-13,86.7,73.1,79.2,62.8,0.201,100,4.17,rain,17.0,1015.4,8.0,sao paulo
2010-01-14,78.4,71.5,74.9,77.1,0.138,100,8.33,rain,13.0,1015.9,7.0,sao paulo
2010-01-15,73.3,68.0,70.4,79.5,0.331,100,8.33,rain,11.5,1020.3,6.0,sao paulo
2010-01-16,79.7,66.2,72.1,76.2,0.39,100,4.17,rain,7.9,1020.8,6.0,sao paulo
2010-01-17,83.4,68.0,75.2,76.1,0.712,100,12.5,rain,8.8,1020.3,8.0,sao paulo
2010-01-18,85.2,69.7,75.6,77.8,1.929,100,4.17,rain,12.8,1018.2,7.0,sao paulo
2010-01-19,87.0,69.7,76.0,75.0,1.729,100,8.33,rain,15.4,1016.2,5.0,sao paulo
2010-01-20,87.8,68.0,77.1,71.7,0.39,100,4.17,rain,21.0,1014.4,9.0,sao paulo
2010-01-21,82.6,68.1,73.7,81.1,3.512,100,8.33,rain,20.8,1014.8,7.0,sao paulo
2010-01-22,74.4,68.2,71.5,80.9,0.051,100,8.33,rain,10.7,1016.2,8.0,sao paulo
2010-01-23,81.3,69.0,72.2,83.2,0.799,100,12.5,rain,8.5,1016.5,8.0,sao paulo
2010-01-24,79.6,66.1,70.6,85.7,0.941,100,12.5,rain,10.0,1016.4,9.0,sao paulo
2010-01-25,78.8,66.9,71.1,87.2,0.39,100,4.17,rain,10.2,1016.0,6.0,sao paulo
2010-01-26,79.6,66.2,70.3,86.7,0.161,100,4.17,rain,10.9,1015.5,7.0,sao paulo
2010-01-27,83.5,65.1,73.6,77.1,1.378,100,4.17,rain,10.8,1014.3,7.0,sao paulo
2010-01-28,79.8,69.9,73.2,84.1,0.831,100,12.5,rain,10.3,1014.8,4.0,sao paulo
2010-01-29,76.2,68.0,70.8,87.0,0.236,100,12.5,rain,6.8,1016.0,4.0,sao paulo
2010-01-30,77.7,69.7,72.4,83.6,0.0,0,0.0,,9.2,1018.8,3.0,sao paulo
2010-01-31,87.8,69.7,75.0,76.8,0.079,100,4.17,rain,8.6,1019.3,8.0,sao paulo
2010-02-01,89.6,65.9,75.3,73.0,0.118,100,4.17,rain,11.8,1019.0,9.0,sao paulo
2010-02-02,90.3,67.4,76.3,70.6,0.0,0,0.0,,15.0,1018.3,8.0,sao paulo
2010-02-03,90.3,69.4,77.5,70.7,0.079,100,4.17,rain,29.1,1017.0,10.0,sao paulo
2010-02-04,89.8,70.4,77.4,74.0,2.339,100,8.33,rain,13.7,1016.7,9.0,sao paulo
2010-02-05,91.3,68.7,78.1,68.9,0.079,100,4.17,rain,16.4,1016.3,10.0,sao paulo
2010-02-06,90.2,72.2,78.2,67.8,1.5,100,4.17,rain,13.4,1015.5,10.0,sao paulo
2010-02-07,88.9,68.7,78.6,65.5,0.079,100,4.17,rain,11.1,1015.2,10.0,sao paulo
2010-02-08,87.8,71.3,80.4,59.6,0.0,0,0.0,,12.8,1014.2,10.0,sao paulo
2010-02-09,87.0,73.9,79.3,58.9,0.0,0,0.0,,12.7,1012.3,5.0,sao paulo
2010-02-10,82.4,69.1,74.3,75.1,0.41,100,8.33,rain,13.6,1014.5,5.0,sao paulo
2010-02-11,85.9,69.6,75.1,76.4,0.791,100,4.17,rain,12.3,1016.2,5.0,sao paulo
2010-02-12,88.7,69.8,77.3,75.1,0.079,100,4.17,rain,9.5,1018.2,4.0,sao paulo
2010-02-13,89.9,70.5,79.3,67.9,0.0,0,0.0,,11.1,1018.2,7.0,sao paulo
2010-02-14,91.2,72.2,81.1,57.3,0.0,0,0.0,,10.8,1017.2,7.0,sao paulo
2010-02-15,91.4,73.0,81.8,55.8,0.079,100,4.17,rain,10.6,1015.2,6.0,sao paulo
2010-02-16,88.6,74.0,81.8,58.3,0.0,0,0.0,,13.4,1014.8,4.0,sao paulo
2010-02-17,87.0,68.9,76.4,69.4,0.039,100,4.17,rain,12.8,1016.5,8.0,sao paulo
2010-02-18,78.7,68.0,72.4,84.1,3.252,100,16.67,rain,6.2,1019.3,8.0,sao paulo
2010-02-19,79.0,69.8,74.1,78.7,0.028,100,12.5,rain,10.7,1020.6,9.0,sao paulo
2010-02-20,85.7,69.7,76.2,69.8,0.0,0,0.0,,10.2,1020.3,10.0,sao paulo
2010-02-21,89.5,71.2,80.0,63.7,0.0,0,0.0,,9.9,1017.2,10.0,sao paulo
2010-02-22,90.2,72.2,79.5,66.8,1.728,100,4.17,rain,10.2,1015.3,10.0,sao paulo
2010-02-23,90.3,72.3,80.8,65.7,0.0,0,0.0,,11.5,1014.1,5.0,sao paulo
2010-02-24,87.8,72.3,79.0,70.1,0.0,0,0.0,,9.9,1014.7,5.0,sao paulo
2010-02-25,73.5,65.3,69.5,88.3,0.177,100,12.5,rain,22.9,1017.3,6.0,sao paulo
2010-02-26,72.6,64.4,67.5,79.2,0.012,100,4.17,rain,14.6,1018.5,8.0,sao paulo
2010-02-27,77.2,64.4,69.8,77.0,0.0,0,0.0,,12.2,1018.3,9.0,sao paulo
2010-02-28,71.8,66.1,68.2,87.1,0.181,100,8.33,rain,10.4,1017.7,6.0,sao paulo
2010-03-01,67.2,62.5,65.1,89.5,1.028,100,8.33,rain,14.1,1018.5,6.0,sao paulo
2010-03-02,70.7,60.9,66.0,84.1,0.02,100,4.17,rain,67.8,1017.9,7.0,sao paulo
2010-03-03,70.6,62.3,67.3,85.1,0.0,0,0.0,,11.1,1017.2,8.0,sao paulo
2010-03-04,74.4,66.2,70.4,86.4,0.0,0,0.0,,12.4,1017.1,9.0,sao paulo
2010-03-05,76.2,66.2,71.0,82.3,0.0,0,0.0,,10.1,1015.6,9.0,sao paulo
2010-03-06,69.7,62.6,66.6,87.0,1.142,100,8.33,rain,12.4,1013.1,6.0,sao paulo
2010-03-07,81.6,62.6,70.1,73.4,0.0,0,0.0,,11.4,1011.4,10.0,sao paulo
2010-03-08,82.4,64.2,72.3,71.5,0.0,0,0.0,,12.3,1012.0,9.0,sao paulo
2010-03-09,86.0,64.8,76.3,59.8,0.0,0,0.0,,14.1,1013.5,10.0,sao paulo
2010-03-10,87.8,66.6,79.0,54.8,0.0,0,0.0,,12.6,1012.3,10.0,sao paulo
2010-03-11,87.8,69.4,79.7,53.9,0.0,0,0.0,,12.5,1011.1,10.0,sao paulo
2010-03-12,89.6,71.3,79.3,60.7,0.0,0,0.0,,13.8,1011.9,10.0,sao paulo
2010-03-13,89.6,71.2,80.6,59.2,0.0,0,0.0,,12.6,1013.6,9.0,sao paulo
2010-03-14,87.8,68.0,76.9,69.2,0.752,100,8.33,rain,18.9,1015.0,8.0,sao paulo
2010-03-15,80.5,68.1,73.5,77.7,0.079,100,4.17,rain,17.7,1017.1,4.0,sao paulo
2010-03-16,79.8,68.0,73.0,75.1,0.0,0,0.0,,13.7,1021.1,10.0,sao paulo
2010-03-17,74.7,66.1,69.5,77.9,0.0,0,0.0,,14.6,1022.3,9.0,sao paulo
2010-03-18,80.7,64.3,71.3,76.4,0.0,0,0.0,,13.3,1020.7,8.0,sao paulo
2010-03-19,84.9,69.4,74.0,75.8,0.0,0,0.0,,12.4,1019.3,9.0,sao paulo
2010-03-20,87.7,64.8,76.2,66.2,0.28,100,4.17,rain,11.9,1015.4,9.0,sao paulo
2010-03-21,83.3,67.9,74.1,75.7,0.158,100,8.33,rain,12.7,1011.1,9.0,sao paulo
2010-03-22,86.0,67.8,75.4,72.5,0.031,100,4.17,rain,17.0,1011.8,9.0,sao paulo
2010-03-23,85.2,68.1,75.5,74.1,0.0,0,0.0,,9.8,1016.1,7.0,sao paulo
2010-03-24,88.0,70.5,77.1,75.5,0.0,0,0.0,,11.9,1016.9,8.0,sao paulo
2010-03-25,85.9,68.0,73.4,83.7,0.059,100,8.33,rain,8.2,1018.2,4.0,sao paulo
2010-03-26,84.1,70.0,73.7,82.2,0.358,100,8.33,rain,12.5,1018.8,7.0,sao paulo
2010-03-27,85.2,68.0,74.1,81.3,0.039,100,4.17,rain,13.4,1018.0,3.0,sao paulo
2010-03-28,82.7,69.7,73.4,81.3,0.118,100,4.17,rain,10.0,1016.2,5.0,sao paulo
2010-03-29,84.4,67.2,73.6,80.2,1.421,100,4.17,rain,10.1,1015.2,6.0,sao paulo
2010-03-30,80.6,66.2,71.7,84.4,0.669,100,4.17,rain,12.6,1016.5,8.0,sao paulo
2010-03-31,78.0,66.2,71.4,80.0,0.0,0,0.0,,13.5,1017.9,8.0,sao paulo
2010-04-01,78.0,67.7,71.0,80.2,0.0,0,0.0,,12.8,1017.9,6.0,sao paulo
2010-04-02,80.1,66.2,71.9,77.9,0.0,0,0.0,,9.0,1017.8,3.0,sao paulo
2010-04-03,74.4,68.0,70.3,89.6,0.24,100,8.33,rain,4.7,1017.5,8.0,sao paulo
2010-04-04,81.6,68.0,72.5,86.7,1.02,100,8.33,rain,9.3,1016.0,8.0,sao paulo
2010-04-05,70.8,63.6,67.5,90.3,0.401,100,12.5,rain,13.3,1018.3,7.0,sao paulo
2010-04-06,62.6,57.1,60.2,89.1,0.858,100,12.5,rain,12.2,1017.8,5.0,sao paulo
2010-04-07,66.9,56.9,60.8,83.8,0.319,100,12.5,rain,12.7,1017.7,7.0,sao paulo
2010-04-08,68.0,57.2,61.4,80.3,0.433,100,12.5,rain,14.1,1019.3,6.0,sao paulo
2010-04-09,66.9,57.2,61.3,83.4,0.39,100,8.33,rain,14.8,1022.9,6.0,sao paulo
2010-04-10,69.0,57.2,62.2,82.5,0.039,100,4.17,rain,10.8,1021.8,7.0,sao paulo
2010-04-11,70.8,56.7,63.6,82.3,0.02,100,12.5,rain,13.3,1021.9,8.0,sao paulo
2010-04-12,73.7,58.7,65.0,78.2,0.0,0,0.0,,11.3,1022.1,9.0,sao paulo
2010-04-13,78.0,60.5,67.1,75.8,0.0,0,0.0,,10.8,1023.7,9.0,sao paulo
2010-04-14,78.7,62.3,68.3,75.4,0.0,0,0.0,,9.6,1023.7,9.0,sao paulo
2010-04-15,80.6,64.2,71.1,70.5,0.0,0,0.0,,9.1,1020.4,8.0,sao paulo
2010-04-16,83.1,64.7,73.3,62.7,0.0,0,0.0,,8.1,1019.1,8.0,sao paulo
2010-04-17,84.1,65.8,73.3,61.9,0.0,0,0.0,,11.6,1020.7,9.0,sao paulo
2010-04-18,80.6,63.4,70.9,63.4,0.0,0,0.0,,12.8,1022.1,8.0,sao paulo
2010-04-19,84.2,62.5,71.6,65.8,0.0,0,0.0,,11.2,1019.9,9.0,sao paulo
2010-04-20,84.9,60.5,73.5,61.9,0.0,0,0.0,,5.7,1017.1,8.0,sao paulo
2010-04-21,86.1,66.6,76.7,59.4,0.0,0,0.0,,8.8,1016.1,8.0,sao paulo
2010-04-22,87.2,64.5,76.4,65.3,0.0,0,0.0,,10.7,1015.2,8.0,sao paulo
2010-04-23,80.8,63.8,72.9,75.9,0.429,100,4.17,rain,16.5,1017.0,7.0,sao paulo
2010-04-24,74.0,64.5,69.5,84.8,0.079,100,4.17,rain,8.1,1020.1,6.0,sao paulo
2010-04-25,85.1,68.0,73.9,79.3,0.031,100,4.17,rain,11.3,1018.4,7.0,sao paulo
2010-04-26,85.3,67.7,76.9,64.4,0.031,100,4.17,rain,15.9,1016.1,8.0,sao paulo
2010-04-27,75.5,64.5,70.4,77.3,0.118,100,4.17,rain,10.8,1017.7,5.0,sao paulo
2010-04-28,74.1,63.5,66.6,84.8,0.0,0,0.0,,9.8,1021.0,6.0,sao paulo
2010-04-29,70.0,61.5,64.9,81.8,0.0,0,0.0,,11.3,1021.5,5.0,sao paulo
2010-04-30,73.0,60.3,65.3,76.2,0.0,0,0.0,,10.8,1020.0,7.0,sao paulo
2010-05-01,74.1,57.3,64.2,76.3,0.0,0,0.0,,10.0,1019.9,8.0,sao paulo
2010-05-02,77.7,58.8,66.1,74.3,0.0,0,0.0,,8.3,1020.2,8.0,sao paulo
2010-05-03,83.1,60.7,70.0,70.9,0.0,0,0.0,,8.5,1019.6,8.0,sao paulo
2010-05-04,82.5,63.5,73.2,61.9,0.0,0,0.0,,15.7,1017.2,7.0,sao paulo
2010-05-05,80.6,64.8,71.7,70.5,0.201,100,4.17,rain,9.0,1016.0,7.0,sao paulo
2010-05-06,83.2,62.7,71.2,76.0,0.0,0,0.0,,12.3,1018.5,7.0,sao paulo
2010-05-07,86.7,62.2,71.9,73.5,0.0,0,0.0,,11.7,1018.9,8.0,sao paulo
2010-05-08,75.2,63.3,68.6,82.8,1.784,100,8.33,rain,14.8,1017.2,7.0,sao paulo
2010-05-09,66.1,57.3,61.7,87.6,0.307,100,8.33,rain,11.8,1019.8,5.0,sao paulo
2010-05-10,65.1,55.4,59.3,85.1,0.078,100,8.33,rain,13.2,1020.2,6.0,sao paulo
2010-05-11,70.4,55.9,61.8,78.8,0.0,0,0.0,,10.1,1016.8,7.0,sao paulo
2010-05-12,65.4,55.2,60.0,64.4,0.0,0,0.0,,19.2,1014.6,7.0,sao paulo
2010-05-13,68.0,51.6,59.5,69.8,0.0,0,0.0,,15.5,1018.5,7.0,sao paulo
2010-05-14,68.7,55.4,61.7,84.4,0.0,0,0.0,,8.0,1021.4,5.0,sao paulo
2010-05-15,77.2,58.5,64.6,79.6,0.0,0,0.0,,8.5,1019.7,7.0,sao paulo
2010-05-16,78.8,57.9,67.6,66.6,0.0,0,0.0,,6.8,1018.2,7.0,sao paulo
2010-05-17,69.7,59.3,64.3,81.6,0.0,0,0.0,,9.6,1020.3,3.0,sao paulo
2010-05-18,73.4,60.9,66.9,79.9,0.0,0,0.0,,11.3,1017.9,3.0,sao paulo
2010-05-19,68.0,60.6,64.3,87.8,0.157,100,8.33,rain,11.1,1015.3,7.0,sao paulo
2010-05-20,65.3,55.3,59.9,71.7,0.0,0,0.0,,10.6,1016.5,7.0,sao paulo
2010-05-21,67.6,56.1,61.0,82.1,0.02,100,4.17,rain,7.4,1017.3,7.0,sao paulo
2010-05-22,73.4,56.0,63.7,81.6,0.039,100,4.17,rain,9.1,1016.9,7.0,sao paulo
2010-05-23,69.8,57.6,63.2,88.5,0.0,0,0.0,,8.0,1017.1,7.0,sao paulo
2010-05-24,74.5,60.5,65.8,82.7,0.0,0,0.0,,7.0,1016.5,6.0,sao paulo
2010-05-25,79.9,64.2,70.4,75.5,0.0,0,0.0,,8.3,1017.4,7.0,sao paulo
2010-05-26,71.7,63.3,66.5,80.4,0.02,100,4.17,rain,12.5,1021.6,7.0,sao paulo
2010-05-27,67.2,59.1,62.0,82.3,0.031,100,4.17,rain,15.4,1024.7,6.0,sao paulo
2010-05-28,68.0,58.8,62.2,84.2,0.02,100,4.17,rain,8.9,1022.7,7.0,sao paulo
2010-05-29,75.2,59.0,65.5,78.4,0.0,0,0.0,,9.2,1019.9,7.0,sao paulo
2010-05-30,78.8,59.7,69.4,65.8,0.0,0,0.0,,14.4,1017.1,7.0,sao paulo
2010-05-31,68.1,56.1,62.3,73.8,0.012,100,4.17,rain,14.8,1019.9,6.0,sao paulo
2010-06-01,59.8,53.4,56.9,85.9,0.02,100,4.17,rain,13.7,1024.8,4.0,sao paulo
2010-06-02,68.1,55.0,59.9,79.4,0.0,0,0.0,,11.3,1023.7,4.0,sao paulo
2010-06-03,69.6,57.1,62.0,80.0,0.0,0,0.0,,10.1,1025.2,6.0,sao paulo
2010-06-04,71.8,58.8,63.9,77.0,0.039,100,4.17,rain,13.7,1021.7,6.0,sao paulo
2010-06-05,71.6,55.2,63.4,81.3,0.28,100,4.17,rain,13.8,1017.5,6.0,sao paulo
2010-06-06,66.5,49.6,57.0,64.8,0.0,0,0.0,,6.7,1021.4,7.0,sao paulo
2010-06-07,70.8,46.0,58.0,63.5,0.0,0,0.0,,3.4,1022.9,7.0,sao paulo
2010-06-08,66.5,47.8,56.5,78.4,0.0,0,0.0,,9.1,1024.3,7.0,sao paulo
2010-06-09,68.9,50.3,58.7,78.3,0.0,0,0.0,,11.2,1025.1,5.0,sao paulo
2010-06-10,65.8,57.2,60.1,84.6,0.0,0,0.0,,8.9,1024.1,6.0,sao paulo
2010-06-11,62.8,55.2,57.9,82.9,0.012,100,4.17,rain,12.2,1026.2,4.0,sao paulo
2010-06-12,59.6,51.8,55.0,83.5,0.059,100,8.33,rain,13.6,1027.8,6.0,sao paulo
2010-06-13,65.5,48.2,55.1,77.9,0.0,0,0.0,,12.2,1025.1,7.0,sao paulo
2010-06-14,69.2,51.6,58.0,76.8,0.0,0,0.0,,10.9,1022.6,7.0,sao paulo
2010-06-15,74.4,49.7,60.9,71.9,0.0,0,0.0,,9.6,1021.8,6.0,sao paulo
2010-06-16,76.2,48.7,62.4,66.2,0.0,0,0.0,,10.5,1020.4,7.0,sao paulo
2010-06-17,80.6,54.7,67.6,53.1,0.0,0,0.0,,10.8,1019.2,6.0,sao paulo
2010-06-18,79.9,55.6,66.8,64.3,0.0,0,0.0,,6.9,1019.0,7.0,sao paulo
2010-06-19,81.7,58.0,69.8,51.9,0.0,0,0.0,,13.6,1015.9,7.0,sao paulo
2010-06-20,82.6,62.3,71.5,44.4,0.0,0,0.0,,13.8,1015.1,7.0,sao paulo
2010-06-21,73.7,58.8,64.7,77.9,0.0,0,0.0,,10.5,1016.8,4.0,sao paulo
2010-06-22,62.2,57.9,59.6,91.3,0.079,100,4.17,rain,9.3,1020.3,2.0,sao paulo
2010-06-23,66.6,55.5,59.6,86.1,0.0,0,0.0,,11.9,1023.2,6.0,sao paulo
2010-06-24,78.0,57.2,64.9,80.2,0.0,0,0.0,,9.6,1022.9,6.0,sao paulo
2010-06-25,80.5,57.2,66.2,76.0,0.0,0,0.0,,7.0,1024.4,7.0,sao paulo
2010-06-26,73.0,56.8,63.5,77.7,0.0,0,0.0,,11.6,1024.2,7.0,sao paulo
2010-06-27,75.1,53.3,62.6,69.3,0.0,0,0.0,,8.4,1023.3,7.0,sao paulo
2010-06-28,75.4,53.2,63.6,66.0,0.0,0,0.0,,9.8,1024.3,7.0,sao paulo
2010-06-29,72.1,56.8,62.7,79.7,0.0,0,0.0,,10.1,1024.8,6.0,sao paulo
2010-06-30,76.7,55.3,63.1,72.5,0.0,0,0.0,,6.8,1024.6,7.0,sao paulo
2010-07-01,75.6,53.2,62.5,72.6,0.0,0,0.0,,8.6,1024.3,7.0,sao paulo
2010-07-02,74.1,55.1,61.8,74.6,0.0,0,0.0,,7.3,1024.0,7.0,sao paulo
2010-07-03,75.1,54.2,61.9,77.7,0.0,0,0.0,,8.4,1024.1,7.0,sao paulo
2010-07-04,74.0,55.2,61.9,79.3,0.0,0,0.0,,9.8,1023.5,7.0,sao paulo
2010-07-05,75.9,57.1,64.5,69.1,0.0,0,0.0,,10.3,1023.1,7.0,sao paulo
2010-07-06,78.7,55.9,65.8,70.4,0.0,0,0.0,,7.8,1022.5,7.0,sao paulo
2010-07-07,76.3,56.8,66.2,63.3,0.0,0,0.0,,11.3,1020.9,6.0,sao paulo
2010-07-08,76.8,57.2,66.7,55.2,0.0,0,0.0,,10.7,1020.9,7.0,sao paulo
2010-07-09,76.2,56.9,64.9,76.0,0.0,0,0.0,,11.2,1021.9,7.0,sao paulo
2010-07-10,68.7,60.6,63.4,80.5,0.0,0,0.0,,13.3,1022.5,6.0,sao paulo
2010-07-11,78.0,60.8,66.5,75.5,0.0,0,0.0,,11.4,1018.8,7.0,sao paulo
2010-07-12,82.2,60.6,70.8,63.5,0.0,0,0.0,,12.9,1015.1,7.0,sao paulo
2010-07-13,68.3,57.2,64.6,81.7,1.185,100,12.5,rain,13.5,1015.3,3.0,sao paulo
2010-07-14,57.2,54.2,55.5,92.5,0.784,100,16.67,rain,8.7,1021.0,2.0,sao paulo
2010-07-15,60.0,50.3,56.9,92.5,0.59,100,16.67,rain,8.1,1024.4,2.0,sao paulo
2010-07-16,59.0,55.5,57.5,92.0,0.07,100,8.33,rain,12.2,1029.1,2.0,sao paulo
2010-07-17,64.6,57.1,60.6,89.2,0.0,0,0.0,,12.7,1029.7,5.0,sao paulo
2010-07-18,70.5,60.8,63.7,87.8,0.0,0,0.0,,10.1,1026.6,5.0,sao paulo
2010-07-19,77.6,60.8,67.4,73.4,0.0,0,0.0,,9.6,1022.6,6.0,sao paulo
2010-07-20,79.5,60.4,68.7,70.9,0.0,0,0.0,,9.7,1021.9,5.0,sao paulo
2010-07-21,80.6,61.6,70.4,64.6,0.0,0,0.0,,8.1,1022.0,7.0,sao paulo
2010-07-22,82.5,61.2,71.7,56.8,0.0,0,0.0,,14.3,1020.4,7.0,sao paulo
2010-07-23,80.6,60.9,68.0,70.9,0.0,0,0.0,,11.5,1024.5,5.0,sao paulo
2010-07-24,71.9,62.5,64.9,86.0,0.0,0,0.0,,13.4,1027.0,6.0,sao paulo
2010-07-25,75.3,60.5,66.8,63.6,0.0,0,0.0,,10.1,1024.5,7.0,sao paulo
2010-07-26,77.1,58.4,65.4,64.7,0.0,0,0.0,,15.8,1023.4,7.0,sao paulo
2010-07-27,63.1,58.7,60.7,86.6,0.012,100,4.17,rain,11.8,1026.2,5.0,sao paulo
2010-07-28,71.6,55.4,63.9,77.5,0.0,0,0.0,,9.7,1026.4,6.0,sao paulo
2010-07-29,78.6,63.1,69.4,65.4,0.0,0,0.0,,9.0,1023.7,7.0,sao paulo
2010-07-30,78.7,65.9,70.8,59.8,0.0,0,0.0,,7.8,1020.8,7.0,sao paulo
2010-07-31,78.9,58.8,69.9,52.1,0.0,0,0.0,,11.1,1017.4,7.0,sao paulo
2010-08-01,72.0,59.4,65.4,70.0,0.0,0,0.0,,12.4,1018.4,6.0,sao paulo
2010-08-02,61.9,57.5,59.7,90.0,0.039,100,4.17,rain,10.5,1023.3,3.0,sao paulo
2010-08-03,59.0,54.3,57.0,88.3,0.0,0,0.0,,12.0,1024.9,2.0,sao paulo
2010-08-04,56.8,51.5,54.6,90.4,0.0,0,0.0,,9.2,1025.1,2.0,sao paulo
2010-08-05,62.2,50.1,55.8,87.8,0.02,100,4.17,rain,11.1,1024.4,4.0,sao paulo
2010-08-06,59.8,51.9,55.0,79.5,0.0,0,0.0,,10.6,1023.8,3.0,sao paulo
2010-08-07,72.4,51.8,59.2,77.0,0.0,0,0.0,,10.3,1022.4,8.0,sao paulo
2010-08-08,79.8,52.0,63.9,69.0,0.0,0,0.0,,13.9,1021.0,8.0,sao paulo
2010-08-09,62.1,54.9,58.8,78.1,0.0,0,0.0,,8.6,1023.0,6.0,sao paulo
2010-08-10,64.6,52.5,58.6,84.1,0.0,0,0.0,,11.3,1026.3,6.0,sao paulo
2010-08-11,67.6,56.1,60.2,81.8,0.0,0,0.0,,10.5,1026.0,7.0,sao paulo
2010-08-12,78.8,57.2,66.6,65.5,0.0,0,0.0,,13.9,1022.7,8.0,sao paulo
2010-08-13,80.5,61.5,71.4,48.4,0.0,0,0.0,,20.1,1019.4,7.0,sao paulo
2010-08-14,57.4,51.8,54.4,82.7,0.0,0,0.0,,14.2,1022.0,6.0,sao paulo
2010-08-15,54.4,48.3,51.0,80.6,0.012,100,4.17,rain,13.7,1024.7,5.0,sao paulo
2010-08-16,61.5,47.9,53.5,74.3,0.0,0,0.0,,13.6,1027.1,5.0,sao paulo
2010-08-17,63.6,49.5,55.3,76.1,0.0,0,0.0,,11.1,1027.4,7.0,sao paulo
2010-08-18,69.7,48.2,56.8,71.5,0.0,0,0.0,,11.3,1026.0,8.0,sao paulo
2010-08-19,77.0,51.4,62.4,56.4,0.0,0,0.0,,9.0,1022.6,8.0,sao paulo
2010-08-20,79.7,51.1,65.3,55.2,0.0,0,0.0,,8.9,1021.9,8.0,sao paulo
2010-08-21,80.5,54.5,65.6,61.9,0.0,0,0.0,,8.4,1023.8,8.0,sao paulo
2010-08-22,82.3,57.5,69.6,48.1,0.0,0,0.0,,7.9,1023.0,8.0,sao paulo
2010-08-23,84.4,57.8,70.7,41.7,0.0,0,0.0,,9.2,1020.1,8.0,sao paulo
2010-08-24,85.9,57.3,72.3,41.5,0.0,0,0.0,,11.6,1018.9,8.0,sao paulo
2010-08-25,87.1,59.0,73.2,41.2,0.0,0,0.0,,4.8,1019.5,8.0,sao paulo
2010-08-26,86.0,60.8,74.0,36.2,0.0,0,0.0,,7.0,1018.9,8.0,sao paulo
2010-08-27,87.7,59.0,71.9,45.3,0.0,0,0.0,,9.0,1018.1,8.0,sao paulo
2010-08-28,83.8,56.9,64.9,73.5,0.0,0,0.0,,9.1,1019.0,8.0,sao paulo
2010-08-29,85.9,57.1,68.9,62.9,0.0,0,0.0,,12.1,1019.0,8.0,sao paulo
2010-08-30,69.2,58.6,62.8,80.0,0.0,0,0.0,,13.4,1021.8,8.0,sao paulo
2010-08-31,83.2,59.0,69.2,67.8,0.0,0,0.0,,11.1,1021.3,8.0,sao paulo
2010-09-01,84.1,62.4,73.0,49.0,0.0,0,0.0,,6.0,1021.3,9.0,sao paulo
2010-09-02,86.0,59.1,74.1,42.1,0.0,0,0.0,,6.4,1022.1,8.0,sao paulo
2010-09-03,87.8,61.8,74.9,46.2,0.0,0,0.0,,6.7,1020.4,8.0,sao paulo
2010-09-04,89.0,61.9,76.4,39.0,0.0,0,0.0,,13.6,1017.1,9.0,sao paulo
2010-09-05,74.5,56.4,62.2,77.9,0.0,0,0.0,,18.4,1021.5,5.0,sao paulo
2010-09-06,61.0,55.4,58.0,87.1,0.0,0,0.0,,14.3,1025.9,4.0,sao paulo
2010-09-07,63.6,58.7,60.8,90.5,0.772,100,12.5,rain,10.8,1024.0,2.0,sao paulo
2010-09-08,64.0,57.2,59.9,86.1,0.0,0,0.0,,13.3,1023.0,7.0,sao paulo
2010-09-09,69.4,56.9,61.3,77.9,0.0,0,0.0,,13.2,1024.4,8.0,sao paulo
2010-09-10,72.0,58.8,63.1,75.2,0.0,0,0.0,,11.0,1024.2,9.0,sao paulo
2010-09-11,85.2,56.1,69.0,57.7,0.0,0,0.0,,9.0,1020.9,9.0,sao paulo
2010-09-12,86.9,60.4,71.5,47.1,0.0,0,0.0,,9.8,1018.8,8.0,sao paulo
2010-09-13,87.8,61.5,76.1,31.8,0.0,0,0.0,,11.4,1017.1,9.0,sao paulo
2010-09-14,87.0,70.3,78.4,27.2,0.0,0,0.0,,14.3,1016.2,9.0,sao paulo
2010-09-15,74.5,59.7,65.9,73.2,0.0,0,0.0,,11.5,1019.2,5.0,sao paulo
2010-09-16,71.6,58.7,62.6,85.4,0.0,0,0.0,,11.9,1018.8,7.0,sao paulo
