name,datetime,tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,preciptype,windspeed,sealevelpressure,uvindex
sao paulo,2023-02-14,84.8,67.6,76,73.1,0,0,0,rain,14.8,1014.6,7
sao paulo,2023-02-15,86.8,69.8,75.4,76.4,0,0,0,rain,16.8,1012,6
sao paulo,2023-02-16,82.9,66.9,74.2,76.5,0.197,100,4.17,rain,14.3,1009.9,5
sao paulo,2023-02-17,82.4,68,75.6,73.8,0.472,100,4.17,rain,17.7,1011.3,10
sao paulo,2023-02-18,78.8,66.2,71.2,89.5,0.67,100,8.33,rain,17.5,1016.7,3
sao paulo,2023-02-19,68,64.3,65.6,94.2,0.275,100,8.33,rain,16.8,1020.3,2
sao paulo,2023-02-20,85.1,64.5,72,83.3,0.197,100,4.17,rain,11.7,1017.8,7
sao paulo,2023-02-21,83.2,66.7,72.1,83.2,0.035,100,4.17,rain,14.2,1017.8,6
sao paulo,2023-02-22,79.2,66.6,71.5,84,1.5,100,8.33,rain,11.5,1020.3,6
sao paulo,2023-02-23,82.4,66.8,71.3,86.5,2.165,100,8.33,rain,14.9,1020,6
sao paulo,2023-02-24,82.5,67,74.8,76.9,0.118,100,4.17,rain,11.3,1016.5,6
sao paulo,2023-02-25,83.2,68.4,76,75.5,0.012,100,4.17,rain,13.4,1015.5,9
sao paulo,2023-02-26,84.9,68.6,77.4,68.6,0,0,0,rain,12,1017.9,7
sao paulo,2023-02-27,79.1,69.8,73,86.4,0,0,0,rain,13.6,1021.2,4
sao paulo,2023-02-28,79.1,65.2,70.8,88.4,0.555,100,8.33,rain,13.7,1021.9,5
sao paulo,2023-03-01,84.1,64.5,71.9,79.9,0,0,0,rain,13.6,1019.4,6
sao paulo,2023-03-02,86.7,66.8,74.7,76.6,0.02,100,4.17,rain,12.5,1017.1,7
sao paulo,2023-03-03,87,70.5,76.1,76.1,0.157,100,4.17,rain,11.8,1016.7,7
sao paulo,2023-03-04,81.3,70.6,75.1,79,0,0,0,rain,11.8,1017,5
sao paulo,2023-03-05,81.6,68.1,74,74.6,0.079,100,4.17,rain,14.9,1014.5,6
sao paulo,2023-03-06,84.2,64.5,73.9,71.8,0.008,100,4.17,rain,10.8,1013.4,5
sao paulo,2023-03-07,82.5,68.1,74.5,64,0,0,0,rain,10.8,1015.7,6
sao paulo,2023-03-08,86.2,65.5,73.6,71.7,2.087,100,4.17,rain,16.2,1017.1,7
sao paulo,2023-03-09,85.2,67.6,73.1,81.7,0.118,100,8.33,rain,10.5,1018.1,6
sao paulo,2023-03-10,82.2,66.9,71.1,88,0.906,100,8.33,rain,17.2,1018.1,6
sao paulo,2023-03-11,78,66.9,70.3,87.9,0.945,100,4.17,rain,12.9,1017.2,5
sao paulo,2023-03-12,75.3,67.8,70,91.9,0.236,100,4.17,rain,10,1018,4
sao paulo,2023-03-13,79.8,67.8,70.7,89.9,1.693,100,12.5,rain,8.7,1018.6,5
sao paulo,2023-03-14,79.6,68,71.7,87.9,0.118,100,4.17,rain,10.8,1019.2,6
sao paulo,2023-03-15,79.1,66.6,71.8,82.7,0,0,0,rain,12.7,1018.9,5
sao paulo,2023-03-16,81.6,66.2,72,78.8,0,0,0,,13.8,1018.4,6
sao paulo,2023-03-17,80.6,64.2,70.8,76.5,0,0,0,,14.1,1018.8,6
sao paulo,2023-03-18,82.6,62.7,71.5,78.3,0,0,0,rain,11.7,1018.9,6
sao paulo,2023-03-19,85.5,67.9,73.8,77.8,0,0,0,rain,11.3,1018.2,6
sao paulo,2023-03-20,87,68.5,76,71,0,0,0,rain,14.5,1017.6,6
sao paulo,2023-03-21,83.5,66.1,73.8,73.7,0,0,0,,13.7,1019.1,6
sao paulo,2023-03-22,82.9,66,73,76.3,0,0,0,,11.9,1021.1,6
sao paulo,2023-03-23,83.4,66.2,73.3,74.3,0,0,0,,10.7,1020.9,6
sao paulo,2023-03-24,86.2,67.6,76.1,69.3,0,0,0,,9.1,1018.8,8
sao paulo,2023-03-25,85.4,65,73.8,77.4,0,0,0,,10,1018.6,5
sao paulo,2023-03-26,87.5,67.9,77.6,69.1,0,0,0,rain,15.7,1017.4,6
sao paulo,2023-03-27,74.4,66.2,69,89.7,0.267,100,8.33,rain,12.8,1019.3,5
sao paulo,2023-03-28,76.9,64.5,69.4,85,0,0,0,rain,12.4,1019.4,6
sao paulo,2023-03-29,85,67.8,72.5,79.3,0,0,0,rain,10.3,1018.3,5
sao paulo,2023-03-30,84.9,67.7,76,69.5,0,0,0,rain,13.4,1018.4,6
sao paulo,2023-03-31,83.3,67.7,72.2,81.9,0.394,100,4.17,rain,12,1017.4,5
sao paulo,2023-04-01,84.2,63.1,72.4,79.4,0,0,0,rain,13.3,1016.4,5
sao paulo,2023-04-02,71.6,61.9,65.3,82,0,0,0,rain,14.8,1019.4,4
sao paulo,2023-04-03,78,59.7,67.6,78.9,0,0,0,rain,12.4,1018.6,5
sao paulo,2023-04-04,83.9,65,71.2,75.4,0,0,0,,11.7,1017.1,6
sao paulo,2023-04-05,79.1,62.5,69.2,80.2,0,0,0,,12.9,1017.7,5
sao paulo,2023-04-06,75.9,64.5,69.2,81,0,0,0,rain,12.4,1018.2,5
sao paulo,2023-04-07,71.6,64.4,67.5,92.5,0.307,100,8.33,rain,9,1016.9,2
sao paulo,2023-04-08,70.6,65.4,67.5,92.7,0,0,0,rain,11.1,1018.6,5
sao paulo,2023-04-09,70.8,64.3,66.5,85.2,0,0,0,rain,11.7,1021.1,5
sao paulo,2023-04-10,76.2,59.8,66.3,74.8,0,0,0,,13.1,1021.9,9
sao paulo,2023-04-11,79.7,60.8,68,79.7,0.004,100,4.17,rain,10.7,1019.5,9
sao paulo,2023-04-12,82.3,63.2,71.3,78.8,0,0,0,rain,10,1016.9,7
sao paulo,2023-04-13,82.7,64.3,73.3,77,0,0,0,rain,9.5,1014.8,8
sao paulo,2023-04-14,77,65.9,70.8,84.5,0.398,100,12.5,rain,10,1015.2,4
sao paulo,2023-04-15,71.6,65,67.6,91,0.016,100,4.17,rain,11.1,1018.3,3
sao paulo,2023-04-16,80,64.2,70.2,81,0,0,0,rain,8.7,1017.5,6
sao paulo,2023-04-17,82.4,67.6,72.4,78.8,0.028,100,4.17,rain,15.7,1011.3,5
sao paulo,2023-04-18,76.2,67.9,70.8,89.9,0.917,100,8.33,rain,14,1007.4,3
sao paulo,2023-04-19,75.2,62.3,68.4,71,0.157,100,4.17,rain,14.4,1010.8,5
sao paulo,2023-04-20,69.8,56.8,62.2,64.8,0,0,0,,13.1,1018.2,5
sao paulo,2023-04-21,70.8,51.7,60.8,76.3,0,0,0,,13.6,1021.2,4
sao paulo,2023-04-22,74.4,57.1,63.8,79.9,0,0,0,,11.9,1021.7,5
sao paulo,2023-04-23,76.2,60.3,66.4,80.1,0,0,0,rain,11.4,1022.1,5
sao paulo,2023-04-24,76.2,60,65.9,74.3,0,0,0,rain,13.8,1022.7,5
sao paulo,2023-04-25,78,58.6,66.1,78.8,0,0,0,,9.5,1021.4,5
sao paulo,2023-04-26,74.8,64.2,67.2,85.8,0,0,0,rain,11.6,1018.4,3
sao paulo,2023-04-27,75.2,63.3,68,84.3,0.004,100,4.17,rain,10,1016.5,3
sao paulo,2023-04-28,64.4,60.8,62.6,90.1,0.118,100,8.33,rain,10.1,1019.3,1
sao paulo,2023-04-29,72.6,60.7,65.3,88.6,0,0,0,rain,11.9,1020.2,4
sao paulo,2023-04-30,77.7,64.3,69.1,81.6,0,0,0,rain,10,1019.4,5
sao paulo,2023-05-01,78.8,65.2,69.8,79.7,0,0,0,rain,11.2,1018.4,5
sao paulo,2023-05-02,77.7,64.4,69.2,81.7,0,0,0,rain,12.4,1017.4,4
sao paulo,2023-05-03,80.6,64.4,70.1,79.7,0,0,0,,8.3,1017.9,4
sao paulo,2023-05-04,81.4,66.2,72,73.5,0,0,0,,8.1,1019.3,4
sao paulo,2023-05-05,81.6,62.5,71.4,79.6,0,0,0,rain,10.7,1021.6,4
sao paulo,2023-05-06,77.9,66.2,70.1,81.4,0,0,0,,10.1,1021.5,4
sao paulo,2023-05-07,81.3,64.4,70.4,78.8,0,0,0,rain,9,1019.9,4
sao paulo,2023-05-08,81,65.1,72.2,73.8,0,0,0,,9,1020,4
sao paulo,2023-05-09,78.8,63,70.7,81.7,0,0,0,rain,11.4,1020.1,4
sao paulo,2023-05-10,69.8,62.6,66.3,92.5,0.079,100,4.17,rain,10,1019.2,2
sao paulo,2023-05-11,74.3,60.8,65.8,78.8,0,0,0,rain,11.8,1017.4,5
sao paulo,2023-05-12,66.2,57.2,60.6,79,0,0,0,rain,12.4,1019.6,3
sao paulo,2023-05-13,68.5,55.5,59.5,80.7,0,0,0,,9.6,1021.1,4
sao paulo,2023-05-14,71.9,54.7,61.6,75.1,0,0,0,,9.3,1022.1,4
sao paulo,2023-05-15,71.6,49.7,60.8,71.7,0,0,0,,7.5,1022.2,4
sao paulo,2023-05-16,72.4,49.4,60.8,69.1,0,0,0,,11.8,1021.5,7
sao paulo,2023-05-17,67.3,53.8,60.4,78.1,0,0,0,,12.9,1022.2,4
sao paulo,2023-05-18,69,53.3,59.5,81.2,0,0,0,,9.6,1023.2,4
sao paulo,2023-05-19,72.3,53.7,60.6,79.2,0,0,0,,9.5,1022.3,4
sao paulo,2023-05-20,73.4,53.6,61.4,77,0,0,0,,11.5,1020.8,4
sao paulo,2023-05-21,73.5,52.3,62.9,74.4,0,0,0,,5.3,1019.6,4
sao paulo,2023-05-22,74.5,54.8,64.7,70.7,0,0,0,,8.4,1021,6
sao paulo,2023-05-23,75.2,56.4,65.9,67.1,0,0,0,,10,1022.7,4
sao paulo,2023-05-24,75.2,57,65.2,81,0,0,0,rain,12.2,1022.3,4
sao paulo,2023-05-25,76.8,60.8,67.2,80.7,0,0,0,rain,10.1,1022.8,4
sao paulo,2023-05-26,79.6,59.7,69.3,65.5,0,0,0,,11.4,1021.9,4
sao paulo,2023-05-27,78.8,61.4,69,69.2,0,0,0,,10.7,1020.8,4
sao paulo,2023-05-28,71.6,60.8,65.4,86.7,0.079,100,4.17,rain,11.2,1019.9,3
sao paulo,2023-05-29,65.2,59.1,61.2,88.3,0,0,0,rain,13.9,1022.2,3
sao paulo,2023-05-30,65.4,57.3,60.9,87.2,0,0,0,rain,11.7,1023.7,2
sao paulo,2023-05-31,62.6,59,60.5,94.3,0.985,100,8.33,rain,7.9,1021.7,1
sao paulo,2023-06-01,66.4,58.8,61.9,85.1,0,0,0,,7.8,1023,4
sao paulo,2023-06-02,68.7,57.3,62.5,84.6,0,0,0,,9.7,1022.8,6
sao paulo,2023-06-03,74.3,58.7,63.8,79.9,0,0,0,,9.4,1022.5,7
sao paulo,2023-06-04,76,52.4,64,75.3,0,0,0,,7.9,1023.3,7
sao paulo,2023-06-05,74.6,51.4,62.4,78.1,0,0,0,,11.2,1023.3,6
sao paulo,2023-06-06,71.6,52.6,61.1,80.2,0,0,0,,8.5,1023.1,4
sao paulo,2023-06-07,74.2,53.2,61.8,76.4,0,0,0,,8.8,1023.5,4
sao paulo,2023-06-08,73.6,53.9,63.8,73.7,0,0,0,,6.8,1023,4
sao paulo,2023-06-09,77,54.5,65.8,67.7,0,0,0,,11.8,1020.9,4
sao paulo,2023-06-10,77.2,53.8,66.5,62,0,0,0,,12.9,1020.1,4
sao paulo,2023-06-11,80.6,55.6,68.5,57.7,0,0,0,,15.2,1018.6,4
sao paulo,2023-06-12,78.8,60.6,66.6,81.4,0,0,0,,12.2,1020,4
sao paulo,2023-06-13,63.4,60,61.5,93.3,0.043,100,8.33,rain,12.4,1023.7,1
sao paulo,2023-06-14,61.8,57.3,59.8,97.4,0.197,100,8.33,rain,11.1,1022.6,1
sao paulo,2023-06-15,64.4,60.6,61.8,95.9,0.275,100,8.33,rain,9.5,1020.2,1
sao paulo,2023-06-16,61.5,53.6,57.9,88.4,0.012,100,4.17,rain,16.4,1020.4,4
sao paulo,2023-06-17,64.2,47.2,55.3,79.8,0,0,0,,12.5,1022.9,4
sao paulo,2023-06-18,66,51.6,57.1,81.8,0,0,0,,10,1024.2,4
sao paulo,2023-06-19,66.6,53.7,58.3,80.5,0,0,0,,11.3,1026.4,4
sao paulo,2023-06-20,71.6,55.4,61.4,72.7,0,0,0,,11.7,1024.7,4
sao paulo,2023-06-21,73.6,53.3,62.6,71.1,0,0,0,,8,1022.1,4
sao paulo,2023-06-22,75.3,53.1,64.4,67.4,0,0,0,,9,1021.2,4
sao paulo,2023-06-23,75.3,55.1,65.2,69.3,0,0,0,,10,1020.3,3
sao paulo,2023-06-24,77.1,54.8,65.8,68.2,0,0,0,,7.4,1020.9,4
sao paulo,2023-06-25,78.8,54.8,66.8,68.2,0,0,0,,6.2,1022.3,4
sao paulo,2023-06-26,79,54.8,66.6,64.8,0,0,0,,8,1022.2,4
sao paulo,2023-06-27,77.2,54.5,66.2,62.7,0,0,0,,13.2,1021.8,4
sao paulo,2023-06-28,77.3,54.7,67.2,62.7,0,0,0,,15.8,1022,4
sao paulo,2023-06-29,70.7,56.7,63.3,80.8,0.012,100,12.5,rain,11,1025,4
sao paulo,2023-06-30,69.1,59,62.3,84.3,0.039,100,4.17,rain,11.2,1025.6,3
sao paulo,2023-07-01,73.4,58.7,62.9,80.8,0,0,0,rain,12.1,1023,4
sao paulo,2023-07-02,67.2,55.3,60.9,79.5,0,0,0,rain,11.8,1022,4
sao paulo,2023-07-03,63.7,53.6,58.1,81.6,0,0,0,,11.1,1024.5,2
sao paulo,2023-07-04,69.6,50,58,79.8,0,0,0,,12.9,1023.9,4
sao paulo,2023-07-05,73.4,51.5,60.4,71.1,0,0,0,,8.6,1023.3,4
sao paulo,2023-07-06,73.6,50.3,62.6,62.6,0,0,0,,9.4,1020.8,4
sao paulo,2023-07-07,74.3,51.3,63.3,57.9,0,0,0,,9.7,1019.3,4
sao paulo,2023-07-08,78.8,52.3,66.8,56.9,0,0,0,rain,15.2,1016.9,4
sao paulo,2023-07-09,66.2,60.8,63.1,89.2,0.118,100,4.17,rain,8,1020.1,1
sao paulo,2023-07-10,73.4,60.6,65.5,87.2,0.047,100,8.33,rain,9.2,1019.6,3
sao paulo,2023-07-11,79.8,62.2,68.4,80.6,0,0,0,,9.6,1018.5,4
sao paulo,2023-07-12,82.6,62.5,71.3,65.1,0,0,0,,13.3,1014.1,4
sao paulo,2023-07-13,77,64.4,70.6,42.2,0,0,0,,23.4,1011.4,4
sao paulo,2023-07-14,60.9,50.7,56.1,63.3,0,0,0,,11.6,1020,4
sao paulo,2023-07-15,68.7,49.8,56.5,77.5,0,0,0,,11.3,1021.5,4
sao paulo,2023-07-16,75.2,47.8,60.9,69.6,0,0,0,,8.9,1020.1,4
sao paulo,2023-07-17,78.5,57.7,64.6,74.6,0,0,0,,11.3,1021,4
sao paulo,2023-07-18,63.6,58.1,60.2,90.8,0,0,0,rain,12.7,1025,2
sao paulo,2023-07-19,62.5,57.1,58.9,93,0,0,0,rain,12.9,1030.1,2
sao paulo,2023-07-20,69.8,57.2,61.7,80.2,0,0,0,rain,11.9,1030.1,5
sao paulo,2023-07-21,74.2,58,63.5,78.9,0,0,0,,11.3,1028.2,5
sao paulo,2023-07-22,71.6,57.2,62.2,81.5,0,0,0,,11.3,1026.3,4
sao paulo,2023-07-23,77.1,55.1,65.4,68.8,0,0,0,,8,1026.7,5
sao paulo,2023-07-24,77.1,56.6,67.2,59.8,0,0,0,,9.6,1025.3,4
sao paulo,2023-07-25,77.7,55.8,67,59.1,0,0,0,,6.8,1022.1,4
sao paulo,2023-07-26,80.1,56.7,68.5,59.7,0,0,0,,10.3,1021,4
sao paulo,2023-07-27,78,58.4,66.6,76,0,0,0,rain,13.6,1023.1,4
sao paulo,2023-07-28,78.8,62.4,68,75.3,0,0,0,rain,16.1,1023.6,4
sao paulo,2023-07-29,62.6,55.3,58.3,90.8,0.024,100,8.33,rain,12.7,1025.5,6
sao paulo,2023-07-30,66.2,53.7,59.3,83.6,0,0,0,rain,11.7,1025.9,4
sao paulo,2023-07-31,77,58.8,64.1,77.9,0,0,0,,9.1,1025,5
sao paulo,2023-08-01,76,57.3,64.4,79.4,0,0,0,,10.1,1024.7,4
sao paulo,2023-08-02,83.1,57.8,67.5,68.7,0,0,0,,6.9,1023.3,5
sao paulo,2023-08-03,83,55,68,62.8,0,0,0,,11.8,1021.9,5
sao paulo,2023-08-04,75.7,53.3,63.2,74.4,0,0,0,,10.2,1021.8,5
sao paulo,2023-08-05,81,53,66.2,67.2,0,0,0,,11.1,1022.5,5
sao paulo,2023-08-06,84.3,55.8,68.6,63.2,0,0,0,,7.5,1022.2,5
sao paulo,2023-08-07,85.2,58.8,72.7,52.5,0,0,0,,19.8,1021.9,5
sao paulo,2023-08-08,64.4,60.8,62.3,89,0,0,0,rain,15,1026.5,2
sao paulo,2023-08-09,73.4,60.8,64.4,87.6,0.394,100,4.17,rain,11.8,1023.6,5
sao paulo,2023-08-10,77.6,60,67.8,76,0,0,0,,10.4,1020.1,4
sao paulo,2023-08-11,86,61.3,69.8,68.8,0.039,100,4.17,rain,14.6,1019.8,5
sao paulo,2023-08-12,77.8,57.7,65.3,76.1,0.008,100,4.17,rain,18.8,1021.1,4
sao paulo,2023-08-13,62.6,55.4,59.9,91.5,0,0,0,rain,13.3,1023.9,2
sao paulo,2023-08-14,62.2,55.5,59.4,89.3,0,0,0,,8.6,1023.4,1
sao paulo,2023-08-15,75.2,60.8,65.1,88.6,0,0,0,,13.2,1022.6,4
sao paulo,2023-08-16,79.5,64.2,69.6,77.7,0,0,0,,9.2,1022.7,5
sao paulo,2023-08-17,81.4,61.5,71.4,63.5,0,0,0,,8.9,1019.8,5
sao paulo,2023-08-18,83.4,61.7,74.3,51.8,0,0,0,,12,1014.4,5
sao paulo,2023-08-19,76.7,62.6,70.6,53.8,0,0,0,,14.2,1013.4,5
sao paulo,2023-08-20,77.9,60.6,67.7,65.4,0,0,0,,9.7,1015,4
sao paulo,2023-08-21,79.6,64.1,70.3,62.4,0,0,0,,12.4,1014.8,5
sao paulo,2023-08-22,86,58.5,72.9,52,0,0,0,,11.4,1014.2,5
sao paulo,2023-08-23,89.6,68,79.3,33.3,0,0,0,,15.6,1011.9,5
sao paulo,2023-08-24,89.6,66.4,76.5,46.7,0.032,100,8.33,rain,19.5,1011.6,5
sao paulo,2023-08-25,68.9,59,63.1,86,0.276,100,4.17,rain,12,1015,3
sao paulo,2023-08-26,58.7,51.8,55.6,95.5,0.063,100,8.33,rain,14.6,1018.9,1
sao paulo,2023-08-27,55.3,51.8,53.1,94.2,0.157,100,8.33,rain,14.2,1022.6,1
sao paulo,2023-08-28,58.4,51.8,55.4,93.5,0,0,0,rain,11,1023.1,2
sao paulo,2023-08-29,69.6,55.5,60.8,82.4,0,0,0,rain,10.1,1022,5
sao paulo,2023-08-30,76.3,57.2,63.8,76.7,0,0,0,,11.5,1019.2,5
sao paulo,2023-08-31,77,54,64.3,68.2,0,0,0,,11.2,1020.8,5
sao paulo,2023-09-01,78,51.9,64.2,73.9,0,0,0,,10.2,1020.2,5
sao paulo,2023-09-02,84.5,62.6,70.5,79.3,0.748,100,4.17,rain,10.1,1017.8,4
sao paulo,2023-09-03,87.5,64.5,75.2,73.7,0,0,0,,12.9,1017.8,5
sao paulo,2023-09-04,87.8,69.3,79.8,59.2,0,0,0,,16.6,1016.2,6
sao paulo,2023-09-05,78.9,60.8,68.5,82,0.024,100,4.17,rain,15.9,1021.8,4
sao paulo,2023-09-06,66.2,59.1,62.1,87.7,0,0,0,,14.6,1026.5,3
sao paulo,2023-09-07,77,59.1,64.3,83.4,0,0,0,rain,12.7,1024.1,6
sao paulo,2023-09-08,85,59.6,71.8,65.8,0,0,0,,11.7,1019.3,5
sao paulo,2023-09-09,79.8,63.2,70.7,68.3,0,0,0,rain,13.9,1020.1,6
sao paulo,2023-09-10,77.1,64.3,68.2,77.8,0,0,0,,10.6,1022,5
sao paulo,2023-09-11,85.1,64.2,72.6,67.1,0,0,0,,9,1019.6,6
sao paulo,2023-09-12,86,65.7,75.8,44.2,0,0,0,,8.7,1018.5,6
sao paulo,2023-09-13,89.6,63,79.5,39.6,0,0,0,,13.7,1014.3,5
sao paulo,2023-09-14,80.6,57.2,66.7,77.7,0.866,100,8.33,rain,14,1017.3,1
sao paulo,2023-09-15,68.3,55.4,60,81.4,0,0,0,,13.4,1021.2,7
sao paulo,2023-09-16,84.2,57,68.3,69.2,0,0,0,,11.3,1018.9,6
sao paulo,2023-09-17,89.6,62.1,75.3,57.8,0,0,0,,10.1,1018.9,6
sao paulo,2023-09-18,89.6,65.5,78.9,52,0,0,0,,13.6,1019.3,6
sao paulo,2023-09-19,88.4,67.2,77.5,52.1,0,0,0,,11.2,1018.6,6
sao paulo,2023-09-20,84.5,64.4,72.2,67.4,0,0,0,,12.4,1019.9,6
sao paulo,2023-09-21,84.5,62.5,70.1,80.6,0,0,0,,10.7,1018.2,6
sao paulo,2023-09-22,91.7,63.3,75.3,66,0.004,100,4.17,rain,14.8,1016.2,6
sao paulo,2023-09-23,91.4,65.6,77.2,58.1,0,0,0,,11.3,1015.8,6
sao paulo,2023-09-24,95.8,67.4,81.6,50.9,0,0,0,,11.8,1014.3,6
sao paulo,2023-09-25,87.8,67.9,72.7,82.4,0,0,0,rain,12.9,1015.5,6
sao paulo,2023-09-26,95,68.1,80.2,63.8,0,0,0,,10.1,1011.7,6
sao paulo,2023-09-27,89.6,65.4,78.4,68.3,0.669,100,4.17,rain,14.4,1010.8,5
sao paulo,2023-09-28,62.7,55.5,59,87.6,0.024,100,4.17,rain,15.8,1019.7,2
sao paulo,2023-09-29,69.3,57.3,62.6,84.4,0,0,0,,10.7,1021.2,3
sao paulo,2023-09-30,81.3,62.4,67.6,85.5,0,0,0,,14.6,1018.2,6
sao paulo,2023-10-01,72.4,62.6,66.5,95.1,0.708,100,8.33,rain,12.3,1015.5,5
sao paulo,2023-10-02,69.8,60,64.1,91.6,0,0,0,rain,9.4,1014.5,2
sao paulo,2023-10-03,83.2,60.7,68.1,85.7,0.004,100,4.17,rain,9.6,1014.2,7
sao paulo,2023-10-04,85.2,64.4,72,82.3,0.197,100,4.17,rain,13.4,1011.7,5
sao paulo,2023-10-05,85,64.3,70.1,85,0.024,100,4.17,rain,14.1,1012.4,6
sao paulo,2023-10-06,88.7,64.4,76.3,75.5,0,0,0,,12,1015.3,6
sao paulo,2023-10-07,87.8,65.4,77,75.9,0.906,100,4.17,rain,17.3,1016.3,6
sao paulo,2023-10-08,78.8,66.2,71,91.7,0.953,100,12.5,rain,13.7,1016.2,4
sao paulo,2023-10-09,74.5,63.6,68.6,86.9,0.307,100,4.17,rain,11.6,1017.7,3
sao paulo,2023-10-10,70.9,62.5,65.2,86,0,0,0,rain,12.8,1020.9,7
sao paulo,2023-10-11,88.9,64.4,75.5,66.3,0,0,0,,12.8,1016.4,7
sao paulo,2023-10-12,78.8,64.4,71.7,87.7,0.433,100,4.17,rain,10,1013.6,3
sao paulo,2023-10-13,64.4,57.2,61.7,93.8,0.169,100,12.5,rain,12.8,1019.9,2
sao paulo,2023-10-14,64.4,57.2,60.2,91.8,0,0,0,rain,12.7,1023.3,3
sao paulo,2023-10-15,77.3,59,65.3,87,0,0,0,,12.4,1022.6,6
