name,datetime,tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,preciptype,windspeed,sealevelpressure,uvindex
sao paulo,2021-02-05,78.8,67.2,72.1,76.6,0.079,100,4.17,rain,14.2,1010.5,6
sao paulo,2021-02-06,79.1,64.5,70.3,71.3,0,0,0,,16.3,1012.7,8
sao paulo,2021-02-07,75.6,64.4,68.4,73.4,0,0,0,,15,1015.6,7
sao paulo,2021-02-08,76.2,62.6,68.3,69.2,0,0,0,,14.1,1016.1,8
sao paulo,2021-02-09,77.3,62.6,68.8,70.6,0,0,0,,14.6,1017,7
sao paulo,2021-02-10,79.1,64.4,70.6,73.3,0.039,100,4.17,rain,16.7,1016.3,6
sao paulo,2021-02-11,78.7,66,68.8,79.7,0.576,100,45.83,rain,11.8,1015.8,6
sao paulo,2021-02-12,78.6,64.3,70.8,77.9,0.416,100,54.17,rain,8.3,1014.9,5
sao paulo,2021-02-13,73.6,67.1,69.8,86,0.866,100,12.5,rain,9.1,1014.8,4
sao paulo,2021-02-14,82.4,64.1,73.9,71.6,0,0,0,,12.8,1012.9,9
sao paulo,2021-02-15,83.4,67.2,75.4,66.6,0,0,0,,15.5,1011.5,9
sao paulo,2021-02-16,84.5,65.1,74.2,68.3,0.472,100,8.33,rain,14.6,1010.5,8
sao paulo,2021-02-17,83.4,65.3,72,76.3,1.339,100,4.17,rain,11.3,1010.4,7
sao paulo,2021-02-18,86,64.8,73.6,72.2,0,0,0,,10.7,1010.9,9
sao paulo,2021-02-19,82.6,66.2,73.6,73.9,0.008,100,8.33,rain,14.4,1012.2,10
sao paulo,2021-02-20,83.2,67.8,73.4,72.1,0.028,100,20.83,rain,15.8,1014.8,9
sao paulo,2021-02-21,81.9,67.2,73.2,72.6,0.04,100,20.83,rain,15.8,1016.6,8
sao paulo,2021-02-22,81,67.8,73.6,71.4,0,0,0,,13.7,1017.6,8
sao paulo,2021-02-23,88.5,65.8,76.8,59,0,0,0,,10.2,1016.1,9
sao paulo,2021-02-24,86.3,67.7,74,67.9,1.377,100,8.33,rain,19.2,1016.2,8
sao paulo,2021-02-25,78.8,67.2,70.7,80.3,0,0,0,,15.2,1015,5
sao paulo,2021-02-26,74.4,66.2,69.1,82.5,1.417,100,12.5,rain,15.6,1015,4
sao paulo,2021-02-27,78.6,66.2,70.1,80.3,0.787,100,4.17,rain,11.4,1017,7
sao paulo,2021-02-28,80.8,67.9,71.4,78.8,0.748,100,8.33,rain,8.8,1016.6,8
sao paulo,2021-03-01,84.2,68,73.8,75.4,0.512,100,4.17,rain,13,1015.4,9
sao paulo,2021-03-02,86,67.9,74.5,73,0,0,0,,12.5,1016.9,9
sao paulo,2021-03-03,85,69.8,76,64.6,0,0,0,,11.8,1018.3,8
sao paulo,2021-03-04,84.2,69.8,74.7,69.4,0.079,100,4.17,rain,16.1,1016.3,8
sao paulo,2021-03-05,77,69.8,72.3,75.1,0.157,100,4.17,rain,21.8,1012,5
sao paulo,2021-03-06,75.5,68,70.2,85.3,0.433,100,8.33,rain,10.3,1012.6,4
sao paulo,2021-03-07,76.1,67.5,70.1,83.7,0.59,100,8.33,rain,14.4,1015,6
sao paulo,2021-03-08,79.8,66.2,71.7,75.8,0,0,0,,12.4,1015.5,7
sao paulo,2021-03-09,84,66.1,72.2,67.5,0,0,0,,14.3,1013.7,8
sao paulo,2021-03-10,81.9,61.9,70.1,69.1,0,0,0,,11.7,1013.4,8
sao paulo,2021-03-11,83.4,67.8,72.8,70.5,0.118,100,4.17,rain,12.2,1014.6,7
sao paulo,2021-03-12,84.6,69,74.8,73.4,0,0,0,,11.8,1016.7,7
sao paulo,2021-03-13,84.5,68,74.2,73.5,0,0,0,,13.2,1018,8
sao paulo,2021-03-14,84.4,67.9,74.7,70.4,0,0,0,,14.3,1018.2,8
sao paulo,2021-03-15,85.2,67.6,74.6,68.1,0,0,0,,14.1,1017.4,8
sao paulo,2021-03-16,85.2,66.9,74.1,71.8,0,0,0,,14.8,1016.3,8
sao paulo,2021-03-17,86,67.7,76.5,64.8,0.827,100,4.17,rain,11.8,1014.5,7
sao paulo,2021-03-18,79.8,69,73.1,76.1,0.118,100,4.17,rain,12.1,1015.5,7
sao paulo,2021-03-19,81.6,67.9,72.3,79.3,0.276,100,8.33,rain,12.4,1017.7,4
sao paulo,2021-03-20,84.9,68,74.1,75.4,0,0,0,,13.6,1020.3,8
sao paulo,2021-03-21,87,67.8,76.1,66.4,0,0,0,,8.2,1020.5,9
sao paulo,2021-03-22,84.2,68.1,76.8,65.6,0,0,0,,13.5,1019.5,8
sao paulo,2021-03-23,86.3,65.9,75.8,67.4,0,0,0,,11.9,1019.2,8
sao paulo,2021-03-24,85.3,69.8,76.1,68.5,0,0,0,,11.6,1019.5,9
sao paulo,2021-03-25,84.5,67.9,74.6,69.9,0,0,0,,12.2,1020.1,8
sao paulo,2021-03-26,87.8,69.8,76.8,67.3,0,0,0,,13.3,1018.2,8
sao paulo,2021-03-27,89.6,67.7,77.8,61.2,0,0,0,,12.6,1017.1,8
sao paulo,2021-03-28,88.8,69.8,76.3,65.3,0.079,100,4.17,rain,12.5,1016.3,7
sao paulo,2021-03-29,87.8,68.5,77.5,62.7,0,0,0,,12.1,1015.6,7
sao paulo,2021-03-30,83.3,66.3,72.8,70.1,0.078,100,8.33,rain,17.3,1014,8
sao paulo,2021-03-31,75.5,63.6,68,72.6,0,0,0,,13.8,1013.4,6
sao paulo,2021-04-01,76.2,60.6,66.8,69.6,0,0,0,,14.1,1015.3,8
sao paulo,2021-04-02,75.5,62.6,67.5,72.7,0,0,0,,11.3,1019,7
sao paulo,2021-04-03,78,60.7,68.4,74.4,0,0,0,,13.6,1019.9,8
sao paulo,2021-04-04,76.2,62.6,68.5,71.5,0,0,0,,13.7,1020.6,7
sao paulo,2021-04-05,78,64.2,69.2,70.4,0,0,0,,12.6,1020.2,6
sao paulo,2021-04-06,73.3,64.3,67.1,77.7,0.142,100,8.33,rain,10.5,1019.6,5
sao paulo,2021-04-07,74.4,64.3,68.6,73.9,0,0,0,,11.8,1021.1,6
sao paulo,2021-04-08,77.8,64,68.9,68.2,0,0,0,,14.3,1023.3,8
sao paulo,2021-04-09,80.6,62.5,69.8,67.4,0,0,0,,11.1,1023.1,8
sao paulo,2021-04-10,82.4,62.3,71.9,59.9,0,0,0,,8.8,1019.6,8
sao paulo,2021-04-11,82.4,62.6,72.8,53.2,0,0,0,,12.9,1017.8,8
sao paulo,2021-04-12,83.2,62.1,72.1,63.1,0,0,0,,12.4,1017.9,8
sao paulo,2021-04-13,70.1,63.4,66.5,77.2,0,0,0,,12.4,1021.7,4
sao paulo,2021-04-14,72.6,60,65.5,73.6,0,0,0,,14.7,1021.2,5
sao paulo,2021-04-15,76.2,62.6,67.2,74.5,0,0,0,,10.9,1020.1,7
sao paulo,2021-04-16,77.7,62.5,68.3,74,0,0,0,,10.7,1018.1,6
sao paulo,2021-04-17,77,64.3,69.9,70.7,0.197,100,4.17,rain,8.8,1016.7,5
sao paulo,2021-04-18,74.4,62.6,67.6,82.7,0.024,100,4.17,rain,12.7,1016.3,6
sao paulo,2021-04-19,72.4,62.6,65.3,82.3,0.099,100,8.33,rain,15.4,1018.1,6
sao paulo,2021-04-20,70.1,62.5,65.2,80.6,0,0,0,,13.2,1019.1,5
sao paulo,2021-04-21,72.6,60.8,65,80,0.024,100,4.17,rain,13.1,1018.8,4
sao paulo,2021-04-22,66.2,59.3,62.3,82.7,0,0,0,,12.5,1019.5,3
sao paulo,2021-04-23,74.3,57.1,64.3,77.6,0,0,0,,10,1018.9,7
sao paulo,2021-04-24,79.1,62.5,68.1,72,0,0,0,,9.4,1017.2,7
sao paulo,2021-04-25,80.6,59.5,69.5,72.8,0,0,0,,9,1015.5,7
sao paulo,2021-04-26,76.2,64.3,68.6,78.6,0,0,0,,9,1016.2,6
sao paulo,2021-04-27,70.8,63.6,66.8,82.7,0,0,0,,12.6,1017.4,4
sao paulo,2021-04-28,74.4,59.1,65.5,75.3,0,0,0,,11.6,1019.2,7
sao paulo,2021-04-29,70.1,57.3,62.9,76.6,0,0,0,,12.9,1023.2,5
sao paulo,2021-04-30,70.1,59,63.1,75.6,0,0,0,,12.4,1024.7,5
sao paulo,2021-05-01,73.6,57.4,64.1,74.6,0,0,0,,11.3,1023.7,7
sao paulo,2021-05-02,76.3,58.9,65.3,73.5,0,0,0,,8,1022.6,7
sao paulo,2021-05-03,79.1,58.9,65.8,77.4,0,0,0,,9.4,1021.2,7
sao paulo,2021-05-04,80.6,58.7,68.9,65.7,0,0,0,,10.9,1020.4,7
sao paulo,2021-05-05,82.4,57.5,68.9,67.4,0,0,0,,10.3,1019.7,6
sao paulo,2021-05-06,82.3,60.8,70.2,66.3,0,0,0,,13.1,1017.8,6
sao paulo,2021-05-07,64.5,59.1,61.7,84.2,0,0,0,,17.9,1022,2
sao paulo,2021-05-08,68.3,57.2,61.5,79.9,0.008,100,4.17,rain,11.3,1025.9,3
sao paulo,2021-05-09,71.6,57.3,63.8,76.8,0,0,0,,11.4,1025.3,7
sao paulo,2021-05-10,75.1,59.2,65.2,73.5,0,0,0,,11.9,1022.9,6
sao paulo,2021-05-11,78.1,58.8,66.4,72.1,0,0,0,,13.4,1018.8,6
sao paulo,2021-05-12,68.5,59,63,82.2,0.511,100,8.33,rain,8.9,1018.9,3
sao paulo,2021-05-13,64.4,55.5,59.8,82.8,0.157,100,4.17,rain,13.4,1022.5,5
sao paulo,2021-05-14,70.2,53.7,61.9,77.9,0,0,0,,11.3,1022.4,6
sao paulo,2021-05-15,70,58.9,63.6,79.5,0,0,0,,10.7,1020.9,5
sao paulo,2021-05-16,72.6,60.8,64.5,78.2,0,0,0,,10.7,1021.1,6
sao paulo,2021-05-17,74.4,56.7,64.7,73,0,0,0,,10.8,1019.3,6
sao paulo,2021-05-18,68.3,58.9,63.1,78.8,0,0,0,,11.3,1019.4,4
sao paulo,2021-05-19,75.2,55.1,63.9,67.4,0,0,0,,8.8,1018.5,6
sao paulo,2021-05-20,78,52.1,64.4,71.1,0,0,0,,9,1017.7,6
sao paulo,2021-05-21,81.6,57.1,67.9,61.6,0,0,0,,9.7,1016.5,6
sao paulo,2021-05-22,67.6,60.3,64,72.9,0.276,100,4.17,rain,10.6,1015.8,1
sao paulo,2021-05-23,70.8,62.6,66.6,79.2,0,0,0,,15.7,1015.3,4
sao paulo,2021-05-24,69,52.2,60.2,55,0,0,0,,13.9,1018.5,5
sao paulo,2021-05-25,76.2,49.6,61.2,58.7,0,0,0,,8.2,1021.4,6
sao paulo,2021-05-26,76.9,49.6,61.5,70.5,0,0,0,,8.7,1020.5,6
sao paulo,2021-05-27,78,55.3,66.3,68,0,0,0,,10.6,1018.5,6
sao paulo,2021-05-28,82.4,58.3,71.5,61.2,0,0,0,,11.6,1015.1,5
sao paulo,2021-05-29,82.4,68.1,74.4,64.2,0.028,100,8.33,rain,17.3,1015.1,5
sao paulo,2021-05-30,71.2,61.5,65.7,85.4,0.315,100,4.17,rain,10.7,1020.1,2
sao paulo,2021-05-31,71.9,57.9,64.5,80.7,0,0,0,,10,1021,5
sao paulo,2021-06-01,74.3,57.1,63.6,77.2,0,0,0,,7.4,1019,5
sao paulo,2021-06-02,78.8,58.2,66.6,70.8,0,0,0,,9.5,1019,6
sao paulo,2021-06-03,78.8,57.6,67.4,72.3,0,0,0,,10.1,1021.7,5
sao paulo,2021-06-04,78.8,62.6,69.3,71.6,0,0,0,,9,1023.6,5
sao paulo,2021-06-05,79.8,61.5,69.3,65.4,0,0,0,,9.1,1021.8,6
sao paulo,2021-06-06,79.8,62.2,69.2,67.7,0,0,0,,12,1020.1,5
sao paulo,2021-06-07,70.8,62.6,65.5,83.8,0.047,100,8.33,rain,10.1,1020,2
sao paulo,2021-06-08,66.2,60.7,63,88.7,0.004,100,4.17,rain,9.1,1020.2,3
sao paulo,2021-06-09,69.8,62.5,65,80.6,0,0,0,,8.7,1020.7,4
sao paulo,2021-06-10,69,62.6,65.1,84.5,0.02,100,4.17,rain,9.4,1019.7,2
sao paulo,2021-06-11,64.4,60,62.4,86.1,0,0,0,,9.3,1019.2,2
sao paulo,2021-06-12,67.3,51.3,59.3,78.8,0,0,0,,10.5,1021,5
sao paulo,2021-06-13,64.4,52.9,57.7,76,0,0,0,,11.8,1023.7,5
sao paulo,2021-06-14,69.9,55.4,60,75.7,0,0,0,,10.6,1023,5
sao paulo,2021-06-15,73.2,55.4,61.8,75.4,0,0,0,,11.1,1020.5,5
sao paulo,2021-06-16,65.5,55.4,59.6,76.8,0,0,0,,10.2,1020.4,4
sao paulo,2021-06-17,64.7,55.4,58.1,82.1,0,0,0,,9.6,1022.5,4
sao paulo,2021-06-18,66.6,53.6,58.9,78.7,0,0,0,,10.1,1024,5
sao paulo,2021-06-19,67.3,57.1,60.8,82.1,0.008,100,4.17,rain,11.8,1021.7,3
sao paulo,2021-06-20,69.8,57.2,63.1,75.8,0,0,0,,17.6,1019.3,5
sao paulo,2021-06-21,66.2,55.4,59.7,79.6,0,0,0,,10.8,1022.2,5
sao paulo,2021-06-22,64.7,57.2,59.7,87.2,0.016,100,8.33,rain,9.1,1022.5,2
sao paulo,2021-06-23,65.4,55.4,59.3,81,0,0,0,,12.8,1024.5,4
sao paulo,2021-06-24,75.2,54.4,62.9,69.5,0,0,0,,12.7,1020.2,5
sao paulo,2021-06-25,78,57.9,65.9,69.1,0,0,0,,10.3,1019.8,4
sao paulo,2021-06-26,78.8,57.2,67.9,68.9,0,0,0,,7.8,1020.1,5
sao paulo,2021-06-27,78.7,59,68.4,59.9,0,0,0,,11.3,1019.2,5
sao paulo,2021-06-28,70.9,54.6,62.7,72.1,0,0,0,,11.8,1021.4,5
sao paulo,2021-06-29,59.1,50,54.1,81.8,0,0,0,,11.9,1022.9,1
sao paulo,2021-06-30,56.5,40.7,48.5,65.1,0,0,0,,10.3,1025.2,5
sao paulo,2021-07-01,64.2,44.4,53.3,73.8,0,0,0,,12.2,1027.4,5
sao paulo,2021-07-02,73.4,48.9,59.3,67.9,0,0,0,,9.7,1026.2,5
sao paulo,2021-07-03,74.3,49.9,60.4,68.7,0,0,0,,12.7,1024.9,5
sao paulo,2021-07-04,65.4,56.3,59.6,77.6,0,0,0,,11.3,1026.2,4
sao paulo,2021-07-05,68.3,55.4,60.2,77.6,0,0,0,,11.3,1026.6,4
sao paulo,2021-07-06,66.2,53.5,58.9,74.8,0,0,0,,12.1,1025,4
sao paulo,2021-07-07,66.2,51.7,58.4,76,0,0,0,,9.6,1023.7,5
sao paulo,2021-07-08,71.6,55,60.6,71,0,0,0,,10.7,1021.8,5
sao paulo,2021-07-09,70.8,53.7,59.8,76.7,0,0,0,,10.8,1023,5
sao paulo,2021-07-10,74.5,52.3,61.3,67.5,0,0,0,,9.2,1022.6,5
sao paulo,2021-07-11,74.2,50.4,62.4,61.5,0,0,0,,9,1021.9,5
sao paulo,2021-07-12,75.3,53,62.9,63.1,0,0,0,,9,1023.3,5
sao paulo,2021-07-13,77,52,64.9,56,0,0,0,,8.9,1023.7,5
sao paulo,2021-07-14,76.2,52.7,64.7,55.3,0,0,0,,10.3,1021.3,5
sao paulo,2021-07-15,78.8,55,66.9,52.8,0,0,0,,14.3,1018.6,5
sao paulo,2021-07-16,70.1,58.5,63.5,72.5,0,0,0,,10.8,1018.8,5
sao paulo,2021-07-17,72.7,57.3,63.6,77.1,0,0,0,,11.2,1019.4,5
sao paulo,2021-07-18,73.4,52.6,63,63.8,0,0,0,,13.7,1020.1,6
sao paulo,2021-07-19,66,46.4,54.8,46.7,0,0,0,,12.4,1022.8,5
sao paulo,2021-07-20,61.8,43.6,52.4,61.1,0,0,0,,12.1,1025.2,6
sao paulo,2021-07-21,70.5,47.1,56.2,63.2,0,0,0,,6.4,1025.6,6
sao paulo,2021-07-22,70.5,46.2,56,75.7,0,0,0,,12.1,1028.3,5
sao paulo,2021-07-23,75.2,51.9,60.8,68.7,0,0,0,,9.3,1026.7,5
sao paulo,2021-07-24,77,48.4,63.1,59.6,0,0,0,,6.7,1024.3,6
sao paulo,2021-07-25,78.8,49.5,64.8,49.5,0,0,0,,7.5,1022,6
sao paulo,2021-07-26,78.9,52.7,66.7,45.8,0,0,0,,11.2,1019.5,6
sao paulo,2021-07-27,80.6,55.6,68.5,48.3,0,0,0,,15.2,1016.2,6
sao paulo,2021-07-28,59.1,49.2,53,88.9,0.157,100,8.33,rain,13.7,1018.4,1
sao paulo,2021-07-29,55.5,40.9,46.4,60.3,0,0,0,,12.4,1023.4,6
sao paulo,2021-07-30,53.9,39,45.8,72.7,0,0,0,,13.4,1027.6,6
sao paulo,2021-07-31,61.8,42.8,51.4,73.4,0,0,0,,16.5,1029.6,6
sao paulo,2021-08-01,64.4,49.8,55.6,75.5,0,0,0,,15.3,1029.3,6
sao paulo,2021-08-02,69.1,46.6,57,77.4,0,0,0,,9.4,1026.3,6
sao paulo,2021-08-03,60.8,52.9,56,77.6,0,0,0,,14.9,1026.6,4
sao paulo,2021-08-04,62.9,51.7,56,75.2,0,0,0,,14.3,1028.5,5
sao paulo,2021-08-05,66.2,53.6,58.6,75.5,0,0,0,,11.9,1029.4,6
sao paulo,2021-08-06,72.3,55.3,61.4,77,0,0,0,,13.7,1028.9,6
sao paulo,2021-08-07,71.6,55.3,61.5,76.9,0,0,0,,9.1,1025.6,6
sao paulo,2021-08-08,76,56.1,64.3,63.5,0,0,0,,7.1,1023.8,6
sao paulo,2021-08-09,78.8,53,66.9,51.2,0,0,0,,7.9,1023.2,6
sao paulo,2021-08-10,80.7,53,68.1,46.4,0,0,0,,8.6,1020.7,6
sao paulo,2021-08-11,64,55.3,59.5,76.9,0,0,0,,11.9,1022.4,4
sao paulo,2021-08-12,60.1,54.7,56.5,87.5,0,0,0,,12.5,1024.4,2
sao paulo,2021-08-13,60,55.5,57.2,91.9,0,0,0,,12.1,1024.3,1
sao paulo,2021-08-14,66.2,55.5,59.3,85,0,0,0,,9.5,1023.2,3
sao paulo,2021-08-15,79.5,57.8,64.2,78.9,0,0,0,,9.2,1020.1,6
sao paulo,2021-08-16,67.9,58.9,62.1,81.3,0.079,100,4.17,rain,13.6,1019.7,2
sao paulo,2021-08-17,85.1,54.9,68.9,62.8,0,0,0,,6,1020.8,6
sao paulo,2021-08-18,87,58.4,73.2,54.6,0,0,0,,9,1022,6
sao paulo,2021-08-19,86.8,60,73.1,50.2,0,0,0,,5.9,1019.8,7
sao paulo,2021-08-20,84.4,59.2,73.1,47.1,0,0,0,,12.2,1019.1,7
sao paulo,2021-08-21,82.5,58.3,71.4,46.9,0,0,0,,9.9,1020.2,6
sao paulo,2021-08-22,83.2,62.1,72.6,37.1,0,0,0,,11,1017.5,7
sao paulo,2021-08-23,85.4,60,73.1,41.4,0,0,0,,10.9,1015.7,6
sao paulo,2021-08-24,88,61.8,75.6,41.8,0,0,0,,7.2,1014.7,5
sao paulo,2021-08-25,88,61.6,75.7,41.5,0,0,0,,8.9,1013.3,5
sao paulo,2021-08-26,87.8,63.6,74.5,47.3,0,0,0,,15.7,1014.6,6
sao paulo,2021-08-27,63.6,59,61.1,86.3,0,0,0,,13.8,1021.6,2
sao paulo,2021-08-28,62.6,57.3,59.6,89.9,0.748,100,8.33,rain,12.4,1025,1
sao paulo,2021-08-29,64.5,59,61.6,86.1,0,0,0,,10.7,1025.3,3
sao paulo,2021-08-30,69.1,59,63,81.6,0,0,0,,14.9,1024.2,7
sao paulo,2021-08-31,71,58.8,63.3,77.7,0,0,0,,15.9,1025,6
sao paulo,2021-09-01,75,56.8,64.3,72.8,0,0,0,,11.9,1023.8,7
sao paulo,2021-09-02,80.6,57.8,67.3,64.5,0,0,0,,9.1,1020.8,7
sao paulo,2021-09-03,83.2,59.3,71.3,56,0,0,0,,9,1018.1,7
sao paulo,2021-09-04,83.5,60.6,68.3,70.3,0,0,0,,11.3,1017.6,7
sao paulo,2021-09-05,86,59.8,69.3,65.5,0,0,0,,12.1,1016.6,7
sao paulo,2021-09-06,75.5,62.6,67.1,77.2,0,0,0,,13.2,1019.5,7
sao paulo,2021-09-07,77.8,62.6,67.1,77.6,0,0,0,,11.7,1018.6,7
sao paulo,2021-09-08,92,63.2,75.4,61.1,0,0,0,,13.3,1014.6,7
sao paulo,2021-09-09,82.4,66.3,71.3,75.2,0.039,100,4.17,rain,16.2,1015.8,5
sao paulo,2021-09-10,74.5,66,69.5,77.6,0,0,0,,8.8,1018.5,7
sao paulo,2021-09-11,78,65,70.5,66.5,0,0,0,,9.6,1020.6,7
sao paulo,2021-09-12,86,60.9,70.5,71.4,0,0,0,,10.1,1020.7,7
sao paulo,2021-09-13,91.4,65.1,77.6,57.3,0,0,0,,9.4,1016.8,6
sao paulo,2021-09-14,90.6,69.8,78.6,48.5,0,0,0,,16.1,1015.5,5
sao paulo,2021-09-15,71.6,62.6,68.1,78.4,0,0,0,,12.7,1021.2,1
sao paulo,2021-09-16,65.4,60.1,62.6,89,0,0,0,,15.8,1025.8,1
sao paulo,2021-09-17,72.6,59.1,62.7,86.7,0,0,0,,12.1,1023.1,6
sao paulo,2021-09-18,87.8,62.6,69.6,77,0,0,0,,12.4,1017.9,6
sao paulo,2021-09-19,86.3,64.4,71.9,74.7,0,0,0,,9.5,1017.9,7
sao paulo,2021-09-20,93.9,64.5,76.8,63.8,0,0,0,,12.3,1016.9,7
sao paulo,2021-09-21,91.4,57.2,71.3,73.1,0,0,0,,18.1,1016.5,6
sao paulo,2021-09-22,61.1,53.7,56.9,80.1,0.016,100,8.33,rain,20.3,1021.8,3
sao paulo,2021-09-23,66.5,53.6,58,72.3,0,0,0,,14.8,1022.1,7
sao paulo,2021-09-24,81.6,54.2,62.3,73.2,0,0,0,,15.2,1019.9,7
sao paulo,2021-09-25,67.9,57.2,61.9,83.2,0.012,100,4.17,rain,11.7,1019.7,4
sao paulo,2021-09-26,84.2,59.2,68.9,67.6,0,0,0,,12.1,1019.6,7
sao paulo,2021-09-27,84.2,60.3,71.6,58.8,0,0,0,,11.9,1021.3,7
sao paulo,2021-09-28,87.5,61.1,74.8,44.8,0,0,0,,11.8,1018.1,8
sao paulo,2021-09-29,79.9,61.8,69.1,69.9,0,0,0,,13.5,1016.6,7
sao paulo,2021-09-30,73.7,60.8,65,78,0,0,0,,15.5,1018,7
sao paulo,2021-10-01,71.6,62.6,65.4,83.3,0.217,100,8.33,rain,14.4,1015.2,3
sao paulo,2021-10-02,77.1,60.7,68.6,79.2,0.028,100,12.5,rain,10,1014.9,6
sao paulo,2021-10-03,81.4,64.3,68.6,80.8,0.236,100,8.33,rain,17.5,1014.3,6
sao paulo,2021-10-04,76.2,62.6,67.4,85.3,0.008,100,4.17,rain,9.5,1015.4,5
sao paulo,2021-10-05,64.4,59.1,61.5,87.2,0,0,0,,11,1019.7,2
sao paulo,2021-10-06,87,60.8,68,78.9,0,0,0,,13.7,1018.2,7
sao paulo,2021-10-07,69.2,60,63.7,85,0,0,0,,11.9,1018,2
sao paulo,2021-10-08,72.6,57.3,62.3,80.1,0,0,0,,13.1,1018.2,7
sao paulo,2021-10-09,64.4,59,60.9,88.7,0.236,100,8.33,rain,12.7,1018.6,2
sao paulo,2021-10-10,64.4,59,61.3,90,0,0,0,,10.3,1017.9,2
sao paulo,2021-10-11,67.8,60.6,63.3,85.6,0.157,100,4.17,rain,14.3,1018.3,2
sao paulo,2021-10-12,75.1,59.8,65.4,79.7,0.315,100,4.17,rain,14.5,1017,8
sao paulo,2021-10-13,78,62.4,67.2,79,0,0,0,,12.9,1015.4,8
sao paulo,2021-10-14,85,63.2,71.2,72.7,0.031,100,4.17,rain,14.9,1013.2,6
sao paulo,2021-10-15,85.2,62.3,72.3,72.4,0.079,100,4.17,rain,13.4,1014.4,7
sao paulo,2021-10-16,79.7,61.8,68.5,81.6,0.012,100,4.17,rain,14.9,1017.2,9
sao paulo,2021-10-17,65.4,60.7,62.1,87.9,0,0,0,,11.1,1019.6,2
sao paulo,2021-10-18,62.6,60,61,91.1,0.275,100,8.33,rain,10.7,1018.7,2
sao paulo,2021-10-19,61,53.6,58.7,89.5,0.02,100,4.17,rain,13.8,1020.5,2
sao paulo,2021-10-20,61.1,53.6,56.4,86.2,0,0,0,,12.9,1020.3,3
